Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Gyre Hippogriffs,Minion,Air,22,Exceptional,Alpha,3,7
Haast Eagle,Minion,Air,0,Exceptional,Alpha,0,0
Hamlet,Site,None,2,Ordinary,Arthurian Legends,2,1
Hamlet's Ablaze!,Aura,Fire,0,Ordinary,Arthurian Legends,0,0
Hand of Glory,Artifact,None,3,Exceptional,Gothic,1,3
Harassing Ruffians,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Harbinger,Avatar,None,2,,Gothic,1,2
Harpyon Urge,Magic,Fire,4,Exceptional,Gothic,1,4
Harvest Festival,Magic,"Earth, Water",0,Exceptional,Gothic,0,0
Hauntless Head,Minion,Air,0,Exceptional,Gothic,0,0
Haystack,Site,Earth,10,Exceptional,Promotional,1,6
Headless Haunt,Minion,Air,24,Exceptional,Alpha,3,7
Hearkening Kraken,Minion,Water,1,Exceptional,Gothic,1,1
Heat Ray,Magic,Fire,7,Ordinary,Alpha,1,4
Heirloom Lost,Site,None,21,Elite,Gothic,2,12
Hellfire,Magic,Fire,2,Elite,Gothic,2,1
Hellhounds,Minion,Fire,0,Ordinary,Gothic,0,0
Hellmouth,Site,Fire,4,Unique,Gothic,1,4
Hellstar,Minion,Fire,0,Unique,Gothic,0,0
Helpful Hob,Minion,Water,2,Ordinary,Arthurian Legends,2,1
Hemogoblet,Artifact,None,0,Elite,Gothic,0,0
Hemogoblin,Minion,Fire,6,Elite,Gothic,2,4
Hemogolem,Artifact,None,0,Elite,Gothic,0,0
Heretics of Seth,Minion,Water,0,Exceptional,Gothic,0,0
Highland Clansmen,Minion,Air,0,Ordinary,Alpha,0,0
Highland Falconer,Minion,Air,8,Elite,Alpha,2,4
Highland Princess,Minion,Air,25,Unique,Alpha,1,22
Hillock Basilisk,Minion,Fire,14,Exceptional,Alpha,2,5
Hillside Chapel,Site,Earth,0,Ordinary,Gothic,0,0
Hollow One,Minion,Air,0,Exceptional,Gothic,0,0
Holy Ground,Site,Earth,5,Exceptional,Alpha,2,3
Holy Nova,Magic,Earth,0,Exceptional,Gothic,0,0
Holy Warrior,Minion,Earth,0,Ordinary,Gothic,0,0
Holy Water,Artifact,None,0,Exceptional,Gothic,0,0
Homecoming,Magic,Earth,2,Elite,Gothic,2,1
Horn of Caerleon,Artifact,None,0,Elite,Arthurian Legends,0,0
Horns of Behemoth,Site,Fire,10,Unique,Gothic,1,9
Horrible Hybrids,Minion,Water,0,Ordinary,Gothic,0,0
Hotwheel,Minion,Fire,15,Exceptional,Gothic,2,7
Hounds of Ondaros,Minion,Air,20,Elite,Alpha,2,10
House Arn Bannerman,Minion,Earth,3,Exceptional,Alpha,3,1
Howl from Beyond,Magic,Water,1,Unique,Gothic,1,1
Humble Village,Site,Earth,47,Ordinary,Alpha,3,13
Hunter's Lodge,Site,Earth,1,Ordinary,Arthurian Legends,1,1
Hunting Party,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Hyperparasite,Minion,Water,26,Elite,Gothic,2,12
Hyter Sprites,Minion,Air,0,Ordinary,Arthurian Legends,0,0
I Am Colossus!,Artifact,None,0,Unique,Gothic,0,0
Ice Lance,Magic,Water,1,Ordinary,Alpha,1,1
Ice Shards,Magic,Water,0,Ordinary,Gothic,0,0
Iceberg,Site,Water,0,Exceptional,Alpha,0,0
Ignis Rex,Minion,Fire,2,Unique,Dragonlord,2,1
Ignited,Minion,Fire,10,Ordinary,Gothic,3,3
Immolation,Magic,Fire,11,Unique,Alpha,1,9
Impenetrable Copse,Site,Earth,3,Exceptional,Arthurian Legends,2,2
Imperial Road,Site,None,12,Elite,Alpha,2,6
Imposter,Avatar,None,9,,Gothic,1,8
Incinerate,Magic,Fire,0,Ordinary,Alpha,0,0
Infernal Legion,Minion,Fire,22,Elite,Alpha,2,12
Infiltrate,Magic,Fire,50,Elite,Alpha,2,28
Infusion Factory,Site,None,0,Elite,Gothic,0,0
Innsmouth Dock,Site,Water,29,Unique,Gothic,1,26
Instigator Imp,Minion,Water,0,Ordinary,Gothic,0,0
Interrogator,Avatar,None,4,,Gothic,1,4
Into the Abyss,Magic,Water,24,Elite,Gothic,2,14
Intrepid Hero,Minion,Earth,0,Exceptional,Gothic,0,0
Invasion,Aura,Fire,1,Elite,Arthurian Legends,1,1
Invigorate,Magic,"Earth, Water",3,Exceptional,Gothic,3,1
Iron Maiden,Artifact,None,0,Elite,Gothic,0,0
Iron Man Talus,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Iron Shackles,Artifact,None,1,Exceptional,Alpha,1,1
Ironclad,Avatar,None,2,,Gothic,1,2
Island Leviathan,Site,Water,11,Elite,Alpha,1,7
Jack the Ripper,Minion,Air,10,Unique,Gothic,1,9
Jihad,Aura,Fire,17,Unique,Alpha,1,15
Joust!,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Joyous Garde,Site,"Fire, Water, Air",20,Unique,Arthurian Legends,1,18
Just a Rock,Artifact,None,1,Ordinary,Arthurian Legends,1,1
Kairos the Archivist,Artifact,None,0,Unique,Dragonlord,0,0
Karkemish Chimera,Minion,Fire,1,Elite,Alpha,1,1
Keening Banshee,Minion,Air,3,Ordinary,Arthurian Legends,3,1
Kelp Cavern,Site,Water,18,Elite,Arthurian Legends,2,11
Kettletop Leprechaun,Minion,Earth,91,Ordinary,Arthurian Legends,4,22
Key to the City,Artifact,None,17,Unique,Gothic,1,15
Khamaseen Mummy,Minion,Fire,0,Exceptional,Gothic,0,0
King Arthur,Minion,"Earth, Fire, Water, Air",5,Unique,Arthurian Legends,1,4
King of the Realm,Minion,Earth,20,Unique,Alpha,1,18
King's Council,Magic,Air,0,Elite,Arthurian Legends,0,0
Kingdom of Agartha,Site,Earth,4,Unique,Alpha,1,3
Kingswood Poachers,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Kiss of Death,Magic,Air,10,Exceptional,Gothic,2,4
Kiss of Judas,Magic,Water,3,Unique,Gothic,1,3
Kissers of Wounds,Minion,Earth,0,Exceptional,Gothic,0,0
Kite Archer,Minion,Air,0,Exceptional,Alpha,0,0
Knighthood,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Kor Crematory,Site,Fire,10,Unique,Gothic,1,9
Koschei's Egg,Artifact,None,0,Unique,Gothic,0,0
Kythera Mechanism,Artifact,None,2,Unique,Alpha,1,2
Lacuna Entity,Minion,Water,44,Elite,Gothic,2,20
Lady Iseult,Minion,Earth,4,Unique,Arthurian Legends,1,3
Lake Afanc,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Lance,Artifact,None,0,,Arthurian Legends,0,0
Land Deed,Artifact,None,0,Elite,Alpha,0,0
Land Surveyor,Minion,Earth,19,Ordinary,Alpha,3,6
Landmass,Magic,Earth,79,Ordinary,Gothic,3,20
Lash,Magic,Fire,0,Ordinary,Gothic,0,0
Lava Flow,Magic,Fire,9,Exceptional,Arthurian Legends,2,4
Lava Salamander,Minion,Fire,0,Exceptional,Alpha,0,0
Leadworks,Site,Fire,13,Ordinary,Gothic,2,7
Leap Attack,Magic,Fire,8,Exceptional,Alpha,2,4
Led Astray,Magic,Water,2,Ordinary,Arthurian Legends,2,1
Legion of Gall,Minion,Air,21,Elite,Gothic,2,10
Lesser Blood Demon,Minion,Fire,3,Ordinary,Gothic,3,1
Leyline Henge,Site,None,0,Ordinary,Arthurian Legends,0,0
Lifewish,Magic,"Earth, Water",1,Unique,Gothic,1,1
Lighthouse,Site,"Water, Air",58,Exceptional,Alpha,3,18
Lightning Bolt,Magic,Air,37,Ordinary,Alpha,2,15
Lilith,Minion,Water,32,Unique,Gothic,1,28
Locusts of Illyria,Minion,Fire,1,Unique,Gothic,1,1
Lone Tower,Site,Air,60,Ordinary,Alpha,1,41
Lookout,Site,Air,16,Ordinary,Arthurian Legends,2,6
Lord of Destruction,Minion,Fire,2,Elite,Gothic,2,1
Lord of Fear,Minion,Air,3,Elite,Gothic,2,2
Lord of Greed,Minion,Earth,1,Elite,Gothic,1,1
Lord of Lies,Minion,Water,81,Elite,Gothic,2,36
Lord of Unland,Minion,Water,9,Unique,Alpha,1,8
Lord of the Void,Minion,Air,1,Unique,Alpha,1,1
Love Potion,Artifact,None,2,Elite,Arthurian Legends,1,2
Lucid Dreamers,Minion,Water,6,Elite,Gothic,2,3
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Lugbog Cat,Minion,Water,113,Exceptional,Arthurian Legends,3,35
Lumbering Giant,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Lure,Magic,Water,0,Ordinary,Gothic,0,0
Mad Dash,Magic,Fire,0,Ordinary,Alpha,0,0
Maddening Bells,Artifact,None,0,Elite,Alpha,0,0
Maelstrom,Site,Water,22,Unique,Alpha,1,19
Maelström,Site,Water,0,Unique,Alpha,0,0
Mage Slayer,Minion,Earth,0,Ordinary,Alpha,0,0
Magellan Globe,Artifact,None,2,Elite,Alpha,2,1
Magic Missiles,Magic,Air,21,Ordinary,Arthurian Legends,2,9
Magician,Avatar,None,0,,Gothic,0,0
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
"Maiden, Mother, Crone",Minion,Water,19,Unique,Gothic,1,17
Major City,Site,None,1,Elite,Arthurian Legends,1,1
Major Explosion,Magic,Fire,47,Elite,Alpha,2,24
Makeshift Barricade,Artifact,None,4,Ordinary,Gothic,4,1
Malakhim,Minion,Earth,0,Elite,Gothic,0,0
Mandrake Jars,Artifact,None,0,Exceptional,Gothic,0,0
Marine Voyage,Magic,Water,2,Exceptional,Alpha,2,1
Mariner's Curse,Aura,Water,5,Exceptional,Alpha,2,3
Martyrs of Tomorrow,Minion,Fire,0,Ordinary,Gothic,0,0
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Master Necromancer,Minion,Air,8,Elite,Gothic,2,4
Master Tracker,Minion,Earth,0,Elite,Alpha,0,0
Mayor of Milborne,Minion,Earth,0,Elite,Gothic,0,0
Maze Minotaur,Minion,Fire,5,Elite,Alpha,2,3
Meat Hook,Artifact,None,9,Exceptional,Gothic,2,5
Megalurker,Minion,Earth,0,Elite,Gothic,0,0
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Men of Leng,Minion,Air,0,Ordinary,Alpha,0,0
Mephistopheles,Minion,Air,2,Unique,Gothic,1,2
Merlin,Minion,Air,4,Unique,Arthurian Legends,1,4
Merlin's Staff,Artifact,None,0,Unique,Arthurian Legends,0,0
Merlin's Tower,Site,Air,11,Unique,Arthurian Legends,1,10
Mesmer Demon,Minion,Water,1,Ordinary,Gothic,1,1
Mesmerism,Magic,Water,33,Unique,Arthurian Legends,1,29
Mester Stoor Worm,Minion,Water,17,Elite,Arthurian Legends,2,9
Meteor Shower,Magic,Fire,2,Elite,Alpha,1,2
Midland Army,Minion,Earth,1,Unique,Alpha,1,1
Midnight Rogue,Minion,Air,0,Ordinary,Alpha,0,0
Mimic,Minion,Water,3,Exceptional,Gothic,2,2
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Minor Explosion,Magic,Fire,17,Ordinary,Alpha,2,8
Miracle Workers,Minion,Earth,0,Ordinary,Alpha,0,0
Mirage,Site,Fire,11,Elite,Alpha,2,6
Mirror Realm,Site,None,58,Unique,Alpha,1,50
Mismanaged Mortuary,Site,None,68,Elite,Gothic,2,35
Mix Aer,Artifact,None,3,Elite,Alpha,2,2
Mix Aqua,Artifact,None,10,Elite,Alpha,2,5
Mix Ignis,Artifact,None,6,Elite,Alpha,2,4
Mix Terra,Artifact,None,4,Elite,Alpha,1,3
Molten Maar,Site,Fire,20,Exceptional,Gothic,2,11
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monks of Kobalsa,Minion,Earth,0,Ordinary,Gothic,0,0
Monster Hunter,Minion,Earth,0,Exceptional,Alpha,0,0
Monstermorphosis,Magic,Water,0,Exceptional,Gothic,0,0
Monstrous Lion,Minion,Fire,15,Elite,Arthurian Legends,2,7
Moon Clan Werewolf,Minion,Air,0,Exceptional,Alpha,0,0
Moonsong Talagelum,Minion,"Earth, Air",0,Unique,Dragonlord,0,0
Mordric Druids,Minion,Earth,0,Elite,Alpha,0,0
Morgana le Fay,Minion,Fire,44,Unique,Arthurian Legends,1,38
Mortal Soil,Aura,Earth,0,Elite,Gothic,0,0
Mortality,Magic,Air,0,Ordinary,Alpha,0,0
Moss Troll,Minion,Water,0,Ordinary,Gothic,0,0
Mother Nature,Minion,Water,2,Unique,Alpha,1,2
Mount Ussar Sanctuary,Site,Earth,23,Unique,Gothic,1,19
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Mountain Pass,Site,Air,0,Exceptional,Alpha,0,0
Mountain Peaks,Site,Air,48,Exceptional,Gothic,3,17
Mover of Mountains,Minion,Earth,17,Unique,Gothic,1,14
Muck Lampreys,Minion,Water,1,Ordinary,Alpha,1,1
Muddy Pigs,Minion,Water,0,Ordinary,Gothic,0,0
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Mudslide,Site,Water,0,Exceptional,Gothic,0,0
Muirid Fomorians,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Murder of Crows,Magic,Air,6,Ordinary,Gothic,2,4
Myrrh's Trophy Room,Site,None,1,Unique,Gothic,1,1
Màzuj Ifrit,Minion,Fire,0,Elite,Gothic,0,0
Nadir Seed,Artifact,None,0,Elite,Gothic,0,0
Necromancer,Avatar,None,14,,Gothic,1,12
Necronomiconcert,Magic,Air,0,Elite,Gothic,0,0
Necropotence,Magic,Earth,2,Exceptional,Gothic,2,1
Nelly Longarms,Minion,Water,12,Unique,Arthurian Legends,1,11
Nightmare,Minion,Air,0,Elite,Alpha,0,0
Nightwatchmen,Minion,Earth,0,Ordinary,Gothic,0,0
Nimbus Jinn,Minion,Air,4,Elite,Alpha,1,3
No Man's Land,Site,Earth,2,Elite,Gothic,2,1
Noisome Twosome,Minion,Earth,3,Ordinary,Gothic,3,1
Nommo Monitor,Minion,Water,5,Exceptional,Gothic,2,2
Nosferatu,Minion,Air,3,Unique,Gothic,1,3
Novice Necromancer,Minion,Air,4,Ordinary,Gothic,2,2
Noxious Corpse,Minion,Fire,6,Ordinary,Gothic,3,2
Oasis,Site,"Fire, Water",48,Exceptional,Alpha,3,15
Observatory,Site,Air,19,Elite,Alpha,2,10
Occult Ritual,Magic,Air,0,Unique,Alpha,0,0
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Old Mortimer's Den,Site,None,1,Unique,Gothic,1,1
Old Salt Anchorman,Minion,Water,0,Ordinary,Alpha,0,0
Ominous Owl,Minion,Air,0,Ordinary,Arthurian Legends,0,0
One-shot Wizard,Minion,Fire,1,Ordinary,Gothic,1,1
Onslaught,Magic,"Earth, Fire",30,Exceptional,Gothic,2,12
Onyx Core,Artifact,None,12,Unique,Alpha,1,11
Open Grave,Site,Earth,7,Ordinary,Gothic,4,2
Open Mausoleum,Site,Air,9,Ordinary,Gothic,3,3
Ophanim,Minion,Air,4,Elite,Gothic,2,2
Orb of Ba'al Berith,Artifact,None,0,Unique,Alpha,0,0
Order of the Pale Worm,Minion,Air,2,Exceptional,Gothic,1,2
Order of the Sacred Oak,Minion,Water,78,Exceptional,Gothic,3,24
Order of the White Wing,Minion,Earth,44,Exceptional,Gothic,3,14
Orm Infestor,Minion,Water,8,Elite,Gothic,2,4
Ormund Harpooneers,Minion,Water,2,Exceptional,Alpha,2,1
Orpheus' Crossing,Site,Air,0,Unique,Gothic,0,0
Outback Strider,Minion,Fire,0,Exceptional,Alpha,0,0
Overbearing Bailiff,Minion,Earth,2,Elite,Arthurian Legends,2,1
Overflow,Magic,Water,12,Ordinary,Gothic,3,4
Overpower,Magic,Earth,0,Ordinary,Alpha,0,0
Pact with the Devil,Magic,Fire,7,Unique,Alpha,1,5
Paladins of Bazia,Minion,Earth,34,Elite,Gothic,2,15
Palliburrie Bats,Minion,Air,0,Ordinary,Alpha,0,0
Panorama Manticore,Minion,Fire,17,Elite,Alpha,2,8
Panpipes of Pnom,Artifact,None,0,Elite,Gothic,0,0
Pathfinder,Avatar,None,12,,Alpha,1,11
Payload Trebuchet,Artifact,None,1,Elite,Alpha,1,1
Peace Offering,Minion,Earth,0,Unique,Gothic,0,0
Peacemaker Arbalest,Artifact,None,11,Elite,Gothic,2,6
Peasant Revolt,Magic,Fire,6,Unique,Arthurian Legends,1,5
Pebbled Paths,Site,Earth,37,Exceptional,Arthurian Legends,2,14
Peculiar Port,Site,Water,19,Exceptional,Gothic,2,10
Pendragon Banner,Artifact,None,0,Elite,Arthurian Legends,0,0
Pendragon Legacy,Magic,Earth,9,Unique,Arthurian Legends,1,8
Pendulum of Peril,Artifact,None,1,Unique,Alpha,1,1
Penitent Knight,Minion,Earth,0,Ordinary,Gothic,0,0
Peregrine Apparition,Minion,Air,0,Exceptional,Alpha,0,0
Perilous Bridge,Site,Air,41,Elite,Arthurian Legends,2,19
Persecutor,Avatar,None,3,,Gothic,1,3
Petrosian Cavalry,Minion,Fire,6,Ordinary,Alpha,3,2
Phantasmal Shade,Minion,Air,0,Exceptional,Alpha,0,0
Phantom Steed,Minion,Air,1,Exceptional,Alpha,1,1
Phase Assassin,Minion,Air,17,Exceptional,Alpha,3,5
Philosopher's Stone,Artifact,None,14,Unique,Alpha,1,12
Pied Piper of Hameln,Minion,Water,40,Unique,Gothic,1,35
Pigs of the Sounder,Minion,Earth,3,Exceptional,Arthurian Legends,3,1
Pile of Skulls,Artifact,None,1,Exceptional,Gothic,1,1
Pilgrim's Shrine,Site,Earth,0,Elite,Gothic,0,0
Pillar of Zeiros,Site,Earth,38,Unique,Alpha,1,33
Pirate Ship,Minion,Water,0,Ordinary,Alpha,0,0
Pit Vipers,Minion,Fire,3,Ordinary,Alpha,3,1
Pith Imp,Minion,Air,7,Ordinary,Gothic,4,2
Plague Pits,Site,Fire,9,Elite,Gothic,1,7
Plague Rat,Minion,Air,0,Ordinary,Gothic,0,0
Plague of Frogs,Magic,Water,39,Unique,Alpha,1,35
Planar Gate,Site,None,1,Elite,Alpha,1,1
Plate of the Whale,Artifact,None,1,Unique,Gothic,1,1
Plumed Pegasus,Minion,Air,0,Ordinary,Alpha,0,0
Pnakotic Manuscript,Artifact,None,18,Unique,Alpha,1,16
Poison Nova,Magic,Fire,111,Exceptional,Alpha,2,41
Poisoned Well,Site,Fire,8,Exceptional,Arthurian Legends,1,6
Poisonous Dagger,Artifact,None,6,Exceptional,Alpha,2,4
Polar Bears,Minion,Water,4,Ordinary,Alpha,4,1
Polar Explorers,Minion,Water,26,Elite,Alpha,2,13
Pollimorph,Magic,Water,61,Elite,Alpha,2,30
Pond,Site,Water,29,Ordinary,Arthurian Legends,2,12
Pookas,Minion,Fire,3,Exceptional,Arthurian Legends,3,1
Porcupine Pufferfish,Minion,Water,2,Ordinary,Alpha,2,1
Postern Gate,Site,None,0,Elite,Arthurian Legends,0,0
Power of Flight,Magic,Air,0,Ordinary,Arthurian Legends,0,0
Powerwish,Magic,"Earth, Fire",0,Unique,Gothic,0,0
Primordial Spring,Site,None,0,Elite,Alpha,0,0
Pristine Paradise,Site,"Earth, Fire, Water, Air",2,Unique,Alpha,2,1
Profane Revenant,Minion,Fire,0,Ordinary,Gothic,0,0
Psionic Blast,Magic,Air,0,Exceptional,Alpha,0,0
Pudge Butcher,Minion,Earth,56,Exceptional,Alpha,3,18
Puppet Master,Minion,Air,0,Elite,Alpha,0,0
Purgatory,Site,Fire,3,Unique,Gothic,1,3
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Purple Knight,Minion,"Fire, Air",3,Exceptional,Arthurian Legends,3,1
Putrid Presence,Minion,Water,1,Unique,Gothic,1,1
Quagmire,Site,Earth,3,Exceptional,Alpha,2,2
Quarrelsome Kobolds,Minion,Fire,72,Exceptional,Alpha,3,24
Queen Guinevere,Minion,"Earth, Fire, Water, Air",2,Unique,Arthurian Legends,1,2
Queen of Midland,Minion,Earth,1,Unique,Alpha,1,1
Questing Beast,Minion,Water,26,Unique,Arthurian Legends,1,23
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rain of Arrows,Magic,Air,0,Ordinary,Alpha,0,0
Raise Dead,Magic,Air,0,Exceptional,Alpha,0,0
Raise Militia,Magic,Air,2,Ordinary,Gothic,2,1
Rat King,Minion,Earth,0,Elite,Gothic,0,0
Ravenous Werewolf,Minion,Fire,4,Ordinary,Gothic,4,1
Raze,Magic,Fire,0,Exceptional,Gothic,0,0
Realm-Eater,Avatar,None,0,,Gothic,0,0
Rebecks,Minion,Fire,9,Unique,Arthurian Legends,1,7
Recall,Magic,Air,0,Exceptional,Alpha,0,0
Reckless Squire,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Recurring Specter,Minion,Air,0,Elite,Alpha,0,0
Red Desert,Site,Fire,45,Ordinary,Alpha,2,22
Red Rock of Ravannis,Artifact,None,0,Unique,Gothic,0,0
Redbreast Robin,Minion,Fire,3,Ordinary,Arthurian Legends,3,1
Redcap Powries,Minion,Fire,54,Exceptional,Arthurian Legends,3,17
Redmane Hyena,Minion,Fire,46,Exceptional,Gothic,2,20
Regurgitator,Minion,Water,0,Elite,Gothic,0,0
Release the Hounds,Magic,Fire,1,Elite,Gothic,1,1
Relentless Crowd,Minion,Earth,0,Ordinary,Promotional,0,0
Remote Desert,Site,Fire,31,Ordinary,Alpha,2,15
Renatus Trueblood,Minion,Air,17,Elite,Gothic,2,9
Replication,Magic,Water,1,Elite,Alpha,1,1
Rescue,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Rest in Peace,Aura,Earth,1,Elite,Alpha,1,1
Return to Nature,Magic,Water,0,Ordinary,Gothic,0,0
Returned King,Minion,Earth,13,Unique,Gothic,1,11
Revered Revenant,Minion,Earth,0,Ordinary,Gothic,0,0
Rhitta Gawr of Snowdonia,Minion,Earth,17,Unique,Arthurian Legends,1,14
Rhongomyniad,Artifact,None,6,Unique,Arthurian Legends,1,5
Ribble Boggart,Minion,Water,0,Elite,Arthurian Legends,0,0
Riddle Sphinx,Minion,Air,0,Elite,Alpha,0,0
Rift Valley,Site,Earth,40,Elite,Alpha,2,18
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Ring of Morrigan,Artifact,None,78,Unique,Arthurian Legends,1,69
Riptide,Magic,Water,56,Ordinary,Alpha,3,19
River Rapids,Site,Water,73,Elite,Gothic,2,35
River of Blood,Site,Fire,48,Exceptional,Promotional,2,21
River of Flame,Site,Fire,35,Unique,Alpha,1,30
Road to Perdition,Site,Fire,12,Exceptional,Gothic,1,8
Roaming Monster,Minion,Air,2,Ordinary,Alpha,2,1
Rolling Boulder,Artifact,None,16,Exceptional,Alpha,3,5
Root Spider,Minion,Earth,92,Exceptional,Alpha,3,28
Roots of Yggdrasil,Site,None,10,Unique,Alpha,1,9
Rowdy Boys,Minion,Earth,0,Exceptional,Gothic,0,0
Royal Bodyguard,Minion,Earth,11,Elite,Alpha,2,5
Rubble,Site,None,0,Ordinary,Alpha,0,0
Ruby Core,Artifact,None,12,Unique,Alpha,1,11
Ruins,Site,"Fire, Air",50,Exceptional,Alpha,3,17
Ruler of Thul,Minion,Water,44,Unique,Alpha,1,39
Rustic Village,Site,Earth,21,Ordinary,Alpha,4,5
Sacred Scarabs,Minion,Fire,7,Ordinary,Alpha,4,2
Sacred Stag,Minion,Water,72,Elite,Gothic,2,32
Saint of Redemption,Minion,Earth,15,Unique,Gothic,1,12
Saintweald,Site,None,2,Unique,Gothic,1,2
Salmon of Knowledge,Minion,Water,4,Elite,Arthurian Legends,2,2
Salt the Earth,Aura,Fire,8,Unique,Gothic,1,7
Sand Worm,Minion,Fire,0,Ordinary,Alpha,0,0
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Saracen Raiders,Minion,Fire,57,Exceptional,Arthurian Legends,3,19
Saracen Scout,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Satanic Panic,Magic,Fire,0,Unique,Gothic,0,0
Savior,Avatar,None,2,,Gothic,1,2
Sawbones,Minion,Earth,0,Elite,Gothic,0,0
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Scatter,Magic,"Water, Air",10,Exceptional,Gothic,2,4
Scavenging Fiend,Minion,Fire,1,Exceptional,Alpha,1,1
Scent Hounds,Minion,Earth,0,Ordinary,Alpha,0,0
Scorched Earth,Magic,Fire,7,Elite,Alpha,1,5
Scourge Zombies,Minion,Earth,0,Ordinary,Alpha,0,0
Screamer,Minion,Air,7,Ordinary,Gothic,4,2
Screaming Skull,Artifact,None,7,Elite,Alpha,1,4
Sea Raider,Minion,Water,0,Exceptional,Alpha,0,0
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sea Witch,Minion,Water,0,Ordinary,Gothic,0,0
Sea of Ash,Site,None,5,Unique,Gothic,1,4
Search Party,Minion,Earth,0,Ordinary,Gothic,0,0
Searing Truth,Magic,Fire,15,Exceptional,Gothic,2,6
Seasoned Sellsword,Minion,Fire,3,Elite,Alpha,2,2
Second Wind,Magic,Air,0,Ordinary,Gothic,0,0
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Sedge Crabs,Minion,Water,0,Ordinary,Alpha,0,0
Seelie Court,Minion,Water,0,Elite,Arthurian Legends,0,0
Seer,Avatar,None,1,,Alpha,1,1
Seirawan Hydra,Minion,Water,5,Elite,Alpha,2,3
Selfsame Simulacrum,Minion,Water,48,Elite,Alpha,2,26
Sensu of the Fang,Artifact,None,2,Exceptional,Gothic,2,1
Sentinel Trap,Artifact,None,0,Elite,Gothic,0,0
Seraphim,Minion,Water,2,Elite,Gothic,2,1
Serava Townsfolk,Minion,Water,0,Ordinary,Gothic,0,0
Seven-League Boots,Artifact,None,0,Unique,Alpha,0,0
Sewer Rats,Minion,Water,0,Ordinary,Gothic,0,0
Shackled Demon,Minion,Fire,0,Elite,Gothic,0,0
Shallow Grave,Site,Earth,22,Exceptional,Gothic,3,7
Shameless Squire,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Shapeshift,Magic,Water,20,Elite,Arthurian Legends,2,9
Shatter Strike,Magic,Fire,12,Exceptional,Arthurian Legends,1,8
Shellycoat,Minion,Water,2,Ordinary,Arthurian Legends,2,1
Sherwood Huntress,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Shield Maidens,Minion,Earth,5,Exceptional,Alpha,2,2
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Shifting Sands,Site,Fire,9,Exceptional,Alpha,1,6
Shoggoth,Minion,Water,2,Ordinary,Gothic,2,1
Shrike Orchard,Site,Air,7,Elite,Gothic,2,4
Shrine of the Dragonlord,Artifact,None,8,Unique,Dragonlord,1,7
Shrink,Magic,Water,7,Exceptional,Alpha,2,3
Siege Ballista,Artifact,None,1,Exceptional,Alpha,1,1
Siege Giant,Minion,Fire,28,Exceptional,Arthurian Legends,3,10
Silence,Aura,Water,2,Elite,Alpha,2,1
Silent Hills,Site,Earth,7,Ordinary,Gothic,4,2
Silver Bullet,Artifact,None,32,Elite,Gothic,2,15
Silver Valkyries,Minion,Earth,0,Elite,Alpha,0,0
Simple Village,Site,Earth,31,Ordinary,Alpha,3,10
Sinister Pond,Site,Water,1,Elite,Gothic,1,1
Sinkhole,Site,None,58,Elite,Alpha,2,31
Sinterfee,Minion,Fire,23,Exceptional,Gothic,3,8
Sir Agravaine,Minion,"Fire, Water",16,Unique,Arthurian Legends,1,14
Sir Balin,Minion,"Fire, Air",1,Unique,Arthurian Legends,1,1
Sir Bedivere,Minion,"Earth, Water",0,Unique,Arthurian Legends,0,0
Sir Bors the Younger,Minion,"Earth, Air",5,Unique,Arthurian Legends,1,4
Sir Gaheris,Minion,"Fire, Water",0,Unique,Arthurian Legends,0,0
