Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Broceliande,Site,None,0,Unique,Arthurian Legends,0,0
Brother Knight,Minion,Fire,10,Elite,Arthurian Legends,2,23
Brown Bears,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Burning Hands,Magic,Fire,2,Ordinary,Arthurian Legends,2,5
Caerleon-Upon-Usk,Site,"Earth, Fire, Water",4,Unique,Arthurian Legends,1,18
Camelot,Site,None,0,Unique,Arthurian Legends,0,0
Cast into Exile,Magic,Air,4,Exceptional,Arthurian Legends,2,9
Castle Haunt,Minion,Air,3,Exceptional,Arthurian Legends,3,5
Castle's Ablaze!,Aura,Fire,2,Elite,Arthurian Legends,2,5
Castle Servants,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Charge,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Cold Iron Rod,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Common Cottagers,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Common Village,Site,Earth,1,Ordinary,Arthurian Legends,1,5
Coy Nixie,Minion,Water,5,Exceptional,Arthurian Legends,2,9
Cursed Land,Site,Fire,5,Elite,Arthurian Legends,2,14
Dame Britomart,Minion,"Air, Earth, Water",0,Unique,Arthurian Legends,0,0
Degradation,Magic,Water,2,Exceptional,Arthurian Legends,2,5
Dirium Fomorians,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Dozmary Pool,Site,Water,0,Unique,Arthurian Legends,0,0
Druid,Avatar,None,4,Elite,Arthurian Legends,1,18
Duel,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Excalibur,Artifact,None,0,Unique,Arthurian Legends,0,0
Fae City,Site,Air,0,Exceptional,Arthurian Legends,0,0
Fail-not Bow,Artifact,None,0,Unique,Arthurian Legends,0,0
Feast for Crows,Magic,Air,6,Unique,Arthurian Legends,1,27
Field Laborers,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Fields of Camlann,Site,Fire,7,Unique,Arthurian Legends,1,32
Fine Courser,Minion,Air,0,Exceptional,Arthurian Legends,0,0
Finwife,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Firebreathing,Magic,Fire,1,Exceptional,Arthurian Legends,1,5
Fisherman's Family,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Forge,Site,Fire,12,Ordinary,Arthurian Legends,2,23
Fourberie Knot,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Four Waters of Paradise,Artifact,None,1,Unique,Arthurian Legends,1,5
Frisky Red Squirrel,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Funeral Pyre,Site,Fire,35,Exceptional,Arthurian Legends,3,55
Giant Killer,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Glastonbury Tor,Site,"Air, Earth, Fire",7,Unique,Arthurian Legends,1,32
Golden Harp,Artifact,None,0,Elite,Arthurian Legends,0,0
Goswhit Helmet,Artifact,None,1,Elite,Arthurian Legends,1,5
Grain Sparrow,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Grand Old Boar,Minion,Earth,0,Elite,Arthurian Legends,0,0
Grievous Insult,Magic,Water,1,Ordinary,Arthurian Legends,1,5
Grim Guisarme,Artifact,None,0,Elite,Arthurian Legends,0,0
Guards!,Magic,Earth,4,Elite,Arthurian Legends,2,9
Hamlet,Site,None,0,Ordinary,Arthurian Legends,0,0
Hamlet's Ablaze!,Aura,Fire,4,Ordinary,Arthurian Legends,2,9
Harassing Ruffians,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Helpful Hob,Minion,Water,3,Ordinary,Arthurian Legends,3,5
Horn of Caerleon,Artifact,None,0,Elite,Arthurian Legends,0,0
Hunter's Lodge,Site,Earth,0,Ordinary,Arthurian Legends,0,0
Hunting Party,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Hyter Sprites,Minion,Air,4,Ordinary,Arthurian Legends,4,5
Impenetrable Copse,Site,Earth,2,Exceptional,Arthurian Legends,2,5
Invasion,Aura,Fire,0,Elite,Arthurian Legends,0,0
Iron Man Talus,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Joust!,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Joyous Garde,Site,"Air, Fire, Water",5,Unique,Arthurian Legends,1,23
Just a Rock,Artifact,None,1,Ordinary,Arthurian Legends,1,5
Keening Banshee,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Kelp Cavern,Site,Water,7,Elite,Arthurian Legends,2,18
Kettletop Leprechaun,Minion,Earth,8,Ordinary,Arthurian Legends,3,14
King Arthur,Minion,"Air, Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
King's Council,Magic,Air,0,Elite,Arthurian Legends,0,0
Kingswood Poachers,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Knighthood,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Lady Iseult,Minion,Earth,2,Unique,Arthurian Legends,1,9
Lake Afanc,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Lava Flow,Magic,Fire,0,Exceptional,Arthurian Legends,0,0
Led Astray,Magic,Water,2,Ordinary,Arthurian Legends,2,5
Leyline Henge,Site,None,0,Ordinary,Arthurian Legends,0,0
Lookout,Site,Air,16,Ordinary,Arthurian Legends,2,32
Love Potion,Artifact,None,0,Elite,Arthurian Legends,0,0
Lugbog Cat,Minion,Water,18,Exceptional,Arthurian Legends,3,27
Lumbering Giant,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Magic Missiles,Magic,Air,9,Ordinary,Arthurian Legends,3,14
Major City,Site,None,0,Elite,Arthurian Legends,0,0
Merlin,Minion,Air,3,Unique,Arthurian Legends,1,14
Merlin's Staff,Artifact,None,0,Unique,Arthurian Legends,0,0
Merlin's Tower,Site,Air,5,Unique,Arthurian Legends,1,23
Mesmerism,Magic,Water,0,Unique,Arthurian Legends,0,0
Mester Stoor Worm,Minion,Water,2,Elite,Arthurian Legends,2,5
Monstrous Lion,Minion,Fire,8,Elite,Arthurian Legends,2,18
Morgana le Fay,Minion,Fire,9,Unique,Arthurian Legends,1,41
Muirid Fomorians,Minion,Water,2,Exceptional,Arthurian Legends,2,5
Nelly Longarms,Minion,Water,1,Unique,Arthurian Legends,1,5
Ominous Owl,Minion,Air,1,Ordinary,Arthurian Legends,1,5
Overbearing Bailiff,Minion,Earth,0,Elite,Arthurian Legends,0,0
Peasant Revolt,Magic,Fire,3,Unique,Arthurian Legends,1,14
Pebbled Paths,Site,Earth,23,Exceptional,Arthurian Legends,3,36
Pendragon Banner,Artifact,None,0,Elite,Arthurian Legends,0,0
Pendragon Legacy,Magic,Earth,3,Unique,Arthurian Legends,1,14
Perilous Bridge,Site,Air,8,Elite,Arthurian Legends,2,18
Pigs of the Sounder,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Poisoned Well,Site,Fire,23,Exceptional,Arthurian Legends,3,41
Pond,Site,Water,11,Ordinary,Arthurian Legends,4,14
Pookas,Minion,Fire,4,Exceptional,Arthurian Legends,2,9
Postern Gate,Site,None,0,Elite,Arthurian Legends,0,0
Power of Flight,Magic,Air,0,Ordinary,Arthurian Legends,0,0
Purple Knight,Minion,"Air, Fire",0,Exceptional,Arthurian Legends,0,0
Queen Guinevere,Minion,"Air, Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Questing Beast,Minion,Water,5,Unique,Arthurian Legends,1,23
Rebecks,Minion,Fire,3,Unique,Arthurian Legends,1,14
Reckless Squire,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Redbreast Robin,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Redcap Powries,Minion,Fire,18,Exceptional,Arthurian Legends,3,27
Rescue,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Rhitta Gawr of Snowdonia,Minion,Earth,1,Unique,Arthurian Legends,1,5
Rhongomyniad,Artifact,None,0,Unique,Arthurian Legends,0,0
Ribble Boggart,Minion,Water,0,Elite,Arthurian Legends,0,0
Ring of Morrigan,Artifact,None,19,Unique,Arthurian Legends,1,86
Salmon of Knowledge,Minion,Water,0,Elite,Arthurian Legends,0,0
Saracen Raiders,Minion,Fire,16,Exceptional,Arthurian Legends,3,27
Saracen Scout,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Seelie Court,Minion,Water,0,Elite,Arthurian Legends,0,0
Shameless Squire,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Shapeshift,Magic,Water,0,Elite,Arthurian Legends,0,0
Shatter Strike,Magic,Fire,10,Exceptional,Arthurian Legends,1,32
Shellycoat,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Sherwood Huntress,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Siege Giant,Minion,Fire,3,Exceptional,Arthurian Legends,3,5
Sir Agravaine,Minion,"Fire, Water",3,Unique,Arthurian Legends,1,14
Sir Balin,Minion,"Air, Fire",2,Unique,Arthurian Legends,1,9
Sir Bedivere,Minion,"Earth, Water",0,Unique,Arthurian Legends,0,0
Sir Bors the Younger,Minion,"Air, Earth",0,Unique,Arthurian Legends,0,0
Sir Gaheris,Minion,"Fire, Water",0,Unique,Arthurian Legends,0,0
Sir Galahad,Minion,"Air, Earth",3,Unique,Arthurian Legends,1,14
Sir Gareth,Minion,"Air, Water",0,Unique,Arthurian Legends,0,0
Sir Gawain,Minion,"Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Sir Ironside,Minion,"Earth, Water",0,Unique,Arthurian Legends,0,0
Sir Kay,Minion,"Air, Earth, Fire",0,Unique,Arthurian Legends,0,0
Sir Lamorak,Minion,"Air, Fire",1,Unique,Arthurian Legends,1,5
Sir Lancelot,Minion,"Earth, Fire",1,Unique,Arthurian Legends,1,5
Sir Mordred,Minion,"Fire, Water",2,Unique,Arthurian Legends,1,9
Sir Morien,Minion,"Earth, Fire",1,Unique,Arthurian Legends,1,5
Sir Pelleas,Minion,"Air, Water",1,Unique,Arthurian Legends,1,5
Sir Pellinore,Minion,"Air, Fire",1,Unique,Arthurian Legends,1,5
Sir Perceval,Minion,"Air, Earth",0,Unique,Arthurian Legends,0,0
Sir Priamus,Minion,"Earth, Fire",0,Unique,Arthurian Legends,0,0
Sir Tom Thumb,Minion,"Air, Water",1,Unique,Arthurian Legends,1,5
Sir Tristan,Minion,"Air, Fire, Water",0,Unique,Arthurian Legends,0,0
Sir Yvain,Minion,"Earth, Water",0,Unique,Arthurian Legends,0,0
Sisters of Avalon,Minion,Air,7,Exceptional,Arthurian Legends,2,14
Sly Fox,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Snowball,Magic,Water,2,Exceptional,Arthurian Legends,2,5
Spearmarshal,Minion,Earth,0,Elite,Arthurian Legends,0,0
Squeakers,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Stone Rain,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Sugarplum Pixies,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Swindler Troupe,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Sword and Shield,Artifact,None,2,Exceptional,Arthurian Legends,2,5
Sylvan Splendor,Aura,Water,0,Elite,Arthurian Legends,0,0
Tactical Move,Magic,Air,7,Ordinary,Arthurian Legends,2,14
Tax Collector,Minion,Earth,2,Ordinary,Arthurian Legends,2,5
Templar,Avatar,None,0,Elite,Arthurian Legends,0,0
Thankless Squire,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
The Black Plague,Aura,Air,1,Unique,Arthurian Legends,1,5
The Faerie Queene,Minion,Air,0,Unique,Arthurian Legends,0,0
The Great Drowning of Men,Aura,Water,0,Unique,Arthurian Legends,0,0
The Great Famine,Aura,Fire,3,Unique,Arthurian Legends,1,14
The Green Knight,Minion,Water,2,Unique,Arthurian Legends,1,9
The Lady of the Lake,Minion,Water,0,Unique,Arthurian Legends,0,0
The Ninth Legion,Minion,Air,0,Unique,Arthurian Legends,0,0
The Round Table,Artifact,None,0,Unique,Arthurian Legends,0,0
The Wild Hunt,Minion,Air,0,Elite,Arthurian Legends,0,0
Thieving Magpie,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Thundering Giant,Minion,Air,0,Elite,Arthurian Legends,0,0
Tintagel,Site,"Air, Earth, Water",6,Unique,Arthurian Legends,1,27
Tithe,Magic,Earth,0,Unique,Arthurian Legends,0,0
Tooth Faeries,Minion,Air,3,Exceptional,Arthurian Legends,3,5
Tournament Grounds,Site,None,0,Exceptional,Arthurian Legends,0,0
Town,Site,None,0,Exceptional,Arthurian Legends,0,0
Treetop Hideout,Site,Air,1,Ordinary,Arthurian Legends,1,5
Troll Bridge,Site,Water,15,Exceptional,Arthurian Legends,3,23
Unseelie Court,Minion,Air,0,Elite,Arthurian Legends,0,0
Valley of Delight,Site,None,22,Elite,Arthurian Legends,2,55
Valor,Magic,Earth,2,Elite,Arthurian Legends,2,5
Vanishment,Magic,Air,0,Exceptional,Arthurian Legends,0,0
Varmint Warrens,Site,Earth,0,Elite,Arthurian Legends,0,0
Vengeful Heir,Minion,Fire,0,Elite,Arthurian Legends,0,0
Verdant Knight,Minion,"Earth, Water",0,Exceptional,Arthurian Legends,0,0
Vikings,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Vivien the Enchantress,Minion,Earth,1,Unique,Arthurian Legends,1,5
Wall of Brambles,Aura,Earth,0,Ordinary,Arthurian Legends,0,0
War Horse,Minion,Fire,18,Exceptional,Arthurian Legends,3,27
Wedding Hall,Site,"Air, Earth, Fire, Water",0,Elite,Arthurian Legends,0,0
Weightless Squire,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Whirlwind,Magic,Air,0,Exceptional,Arthurian Legends,0,0
White Hart,Minion,Earth,0,Unique,Arthurian Legends,0,0
White Knight,Minion,"Air, Earth",0,Exceptional,Arthurian Legends,0,0
Witch,Avatar,None,0,Unique,Arthurian Legends,0,0
Wizard's Den,Site,None,12,Elite,Arthurian Legends,2,32
Wolpertinger,Minion,Earth,0,Elite,Arthurian Legends,0,0
Wormelow Tump,Site,Earth,1,Unique,Arthurian Legends,1,5
Wyvern,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Year of the Blaze,Aura,Fire,1,Unique,Arthurian Legends,1,5
Yellow Knight,Minion,"Earth, Fire",3,Exceptional,Arthurian Legends,3,5
