Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Gyre Hippogriffs,Minion,Air,12,Exceptional,Alpha,2,8
Haast Eagle,Minion,Air,0,Exceptional,Alpha,0,0
Hamlet,Site,None,0,Ordinary,Arthurian Legends,0,0
Hamlet's Ablaze!,Aura,Fire,5,Ordinary,Arthurian Legends,2,3
Hand of Glory,Artifact,None,1,Exceptional,Gothic,1,2
Harassing Ruffians,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Harbinger,Avatar,None,0,,Gothic,0,0
Harpyon Urge,Magic,Fire,3,Exceptional,Gothic,2,3
Harvest Festival,Magic,"Earth, Water",0,Exceptional,Gothic,0,0
Hauntless Head,Minion,Air,0,Exceptional,Gothic,0,0
Haystack,Site,Earth,2,Exceptional,Promotional,2,2
Headless Haunt,Minion,Air,5,Exceptional,Alpha,2,3
Hearkening Kraken,Minion,Water,0,Exceptional,Gothic,0,0
Heat Ray,Magic,Fire,3,Ordinary,Alpha,3,2
Heirloom Lost,Site,None,2,Elite,Gothic,2,2
Hellfire,Magic,Fire,1,Elite,Gothic,1,2
Hellhounds,Minion,Fire,0,Ordinary,Gothic,0,0
Hellmouth,Site,Fire,6,Unique,Gothic,1,9
Hellstar,Minion,Fire,0,Unique,Gothic,0,0
Helpful Hob,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Hemogoblet,Artifact,None,0,Elite,Gothic,0,0
Hemogoblin,Minion,Fire,1,Elite,Gothic,1,2
Hemogolem,Artifact,None,0,Elite,Gothic,0,0
Heretics of Seth,Minion,Water,0,Exceptional,Gothic,0,0
Highland Clansmen,Minion,Air,0,Ordinary,Alpha,0,0
Highland Falconer,Minion,Air,2,Elite,Alpha,2,2
Highland Princess,Minion,Air,13,Unique,Alpha,1,20
Hillock Basilisk,Minion,Fire,12,Exceptional,Alpha,2,8
Hillside Chapel,Site,Earth,0,Ordinary,Gothic,0,0
Hollow One,Minion,Air,0,Exceptional,Gothic,0,0
Holy Ground,Site,Earth,3,Exceptional,Alpha,1,5
Holy Nova,Magic,Earth,0,Exceptional,Gothic,0,0
Holy Warrior,Minion,Earth,0,Ordinary,Gothic,0,0
Holy Water,Artifact,None,0,Exceptional,Gothic,0,0
Homecoming,Magic,Earth,0,Elite,Gothic,0,0
Horn of Caerleon,Artifact,None,0,Elite,Arthurian Legends,0,0
Horns of Behemoth,Site,Fire,12,Unique,Gothic,1,19
Horrible Hybrids,Minion,Water,0,Ordinary,Gothic,0,0
Hotwheel,Minion,Fire,3,Exceptional,Gothic,3,2
Hounds of Ondaros,Minion,Air,20,Elite,Alpha,2,17
House Arn Bannerman,Minion,Earth,0,Exceptional,Alpha,0,0
Howl from Beyond,Magic,Water,0,Unique,Gothic,0,0
Humble Village,Site,Earth,1,Ordinary,Alpha,1,2
Hunter's Lodge,Site,Earth,4,Ordinary,Arthurian Legends,4,2
Hunting Party,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Hyperparasite,Minion,Water,9,Elite,Gothic,2,9
Hyter Sprites,Minion,Air,0,Ordinary,Arthurian Legends,0,0
I Am Colossus!,Artifact,None,0,Unique,Gothic,0,0
Ice Lance,Magic,Water,0,Ordinary,Alpha,0,0
Ice Shards,Magic,Water,0,Ordinary,Gothic,0,0
Iceberg,Site,Water,3,Exceptional,Alpha,3,2
Ignis Rex,Minion,Fire,2,Unique,Dragonlord,1,3
Ignited,Minion,Fire,3,Ordinary,Gothic,3,2
Immolation,Magic,Fire,9,Unique,Alpha,1,14
Impenetrable Copse,Site,Earth,2,Exceptional,Arthurian Legends,2,2
Imperial Road,Site,None,2,Elite,Alpha,2,2
Imposter,Avatar,None,10,,Gothic,1,16
Incinerate,Magic,Fire,0,Ordinary,Alpha,0,0
Infernal Legion,Minion,Fire,21,Elite,Alpha,2,17
Infiltrate,Magic,Fire,42,Elite,Alpha,2,39
Infusion Factory,Site,None,0,Elite,Gothic,0,0
Innsmouth Dock,Site,Water,13,Unique,Gothic,1,20
Instigator Imp,Minion,Water,0,Ordinary,Gothic,0,0
Interrogator,Avatar,None,1,,Gothic,1,2
Into the Abyss,Magic,Water,15,Elite,Gothic,1,19
Intrepid Hero,Minion,Earth,0,Exceptional,Gothic,0,0
Invasion,Aura,Fire,1,Elite,Arthurian Legends,1,2
Invigorate,Magic,"Earth, Water",0,Exceptional,Gothic,0,0
Iron Maiden,Artifact,None,0,Elite,Gothic,0,0
Iron Man Talus,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Iron Shackles,Artifact,None,2,Exceptional,Alpha,2,2
Ironclad,Avatar,None,0,,Gothic,0,0
Island Leviathan,Site,Water,11,Elite,Alpha,2,9
Jack the Ripper,Minion,Air,4,Unique,Gothic,1,6
Jihad,Aura,Fire,18,Unique,Alpha,1,28
Joust!,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Joyous Garde,Site,"Fire, Water, Air",11,Unique,Arthurian Legends,1,17
Just a Rock,Artifact,None,0,Ordinary,Arthurian Legends,0,0
Kairos the Archivist,Artifact,None,0,Unique,Dragonlord,0,0
Karkemish Chimera,Minion,Fire,0,Elite,Alpha,0,0
Keening Banshee,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Kelp Cavern,Site,Water,21,Elite,Arthurian Legends,2,19
Kettletop Leprechaun,Minion,Earth,31,Ordinary,Arthurian Legends,3,14
Key to the City,Artifact,None,5,Unique,Gothic,1,8
Khamaseen Mummy,Minion,Fire,0,Exceptional,Gothic,0,0
King Arthur,Minion,"Earth, Fire, Water, Air",1,Unique,Arthurian Legends,1,2
King of the Realm,Minion,Earth,1,Unique,Alpha,1,2
King's Council,Magic,Air,0,Elite,Arthurian Legends,0,0
Kingdom of Agartha,Site,Earth,0,Unique,Alpha,0,0
Kingswood Poachers,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Kiss of Death,Magic,Air,0,Exceptional,Gothic,0,0
Kiss of Judas,Magic,Water,1,Unique,Gothic,1,2
Kissers of Wounds,Minion,Earth,0,Exceptional,Gothic,0,0
Kite Archer,Minion,Air,0,Exceptional,Alpha,0,0
Knighthood,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Kor Crematory,Site,Fire,12,Unique,Gothic,1,19
Koschei's Egg,Artifact,None,0,Unique,Gothic,0,0
Kythera Mechanism,Artifact,None,0,Unique,Alpha,0,0
Lacuna Entity,Minion,Water,41,Elite,Gothic,2,33
Lady Iseult,Minion,Earth,1,Unique,Arthurian Legends,1,2
Lake Afanc,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Lance,Artifact,None,0,,Arthurian Legends,0,0
Land Deed,Artifact,None,0,Elite,Alpha,0,0
Land Surveyor,Minion,Earth,0,Ordinary,Alpha,0,0
Landmass,Magic,Earth,8,Ordinary,Gothic,3,5
Lash,Magic,Fire,0,Ordinary,Gothic,0,0
Lava Flow,Magic,Fire,5,Exceptional,Arthurian Legends,2,5
Lava Salamander,Minion,Fire,0,Exceptional,Alpha,0,0
Leadworks,Site,Fire,14,Ordinary,Gothic,2,14
Leap Attack,Magic,Fire,2,Exceptional,Alpha,2,2
Led Astray,Magic,Water,2,Ordinary,Arthurian Legends,2,2
Legion of Gall,Minion,Air,12,Elite,Gothic,2,11
Lesser Blood Demon,Minion,Fire,3,Ordinary,Gothic,3,2
Leyline Henge,Site,None,0,Ordinary,Arthurian Legends,0,0
Lifewish,Magic,"Earth, Water",0,Unique,Gothic,0,0
Lighthouse,Site,"Water, Air",54,Exceptional,Alpha,3,28
Lightning Bolt,Magic,Air,16,Ordinary,Alpha,2,14
Lilith,Minion,Water,20,Unique,Gothic,1,31
Locusts of Illyria,Minion,Fire,0,Unique,Gothic,0,0
Lone Tower,Site,Air,38,Ordinary,Alpha,1,50
Lookout,Site,Air,0,Ordinary,Arthurian Legends,0,0
Lord of Destruction,Minion,Fire,3,Elite,Gothic,2,3
Lord of Fear,Minion,Air,0,Elite,Gothic,0,0
Lord of Greed,Minion,Earth,2,Elite,Gothic,2,2
Lord of Lies,Minion,Water,60,Elite,Gothic,2,47
Lord of Unland,Minion,Water,8,Unique,Alpha,1,12
Lord of the Void,Minion,Air,0,Unique,Alpha,0,0
Love Potion,Artifact,None,0,Elite,Arthurian Legends,0,0
Lucid Dreamers,Minion,Water,3,Elite,Gothic,2,3
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Lugbog Cat,Minion,Water,86,Exceptional,Arthurian Legends,3,45
Lumbering Giant,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Lure,Magic,Water,1,Ordinary,Gothic,1,2
Mad Dash,Magic,Fire,0,Ordinary,Alpha,0,0
Maddening Bells,Artifact,None,0,Elite,Alpha,0,0
Maelstrom,Site,Water,12,Unique,Alpha,1,19
Maelström,Site,Water,0,Unique,Alpha,0,0
Mage Slayer,Minion,Earth,0,Ordinary,Alpha,0,0
Magellan Globe,Artifact,None,0,Elite,Alpha,0,0
Magic Missiles,Magic,Air,6,Ordinary,Arthurian Legends,2,5
Magician,Avatar,None,0,,Gothic,0,0
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
"Maiden, Mother, Crone",Minion,Water,20,Unique,Gothic,1,31
Major City,Site,None,0,Elite,Arthurian Legends,0,0
Major Explosion,Magic,Fire,7,Elite,Alpha,2,6
Makeshift Barricade,Artifact,None,0,Ordinary,Gothic,0,0
Malakhim,Minion,Earth,0,Elite,Gothic,0,0
Mandrake Jars,Artifact,None,0,Exceptional,Gothic,0,0
Marine Voyage,Magic,Water,0,Exceptional,Alpha,0,0
Mariner's Curse,Aura,Water,12,Exceptional,Alpha,2,9
Martyrs of Tomorrow,Minion,Fire,0,Ordinary,Gothic,0,0
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Master Necromancer,Minion,Air,2,Elite,Gothic,2,2
Master Tracker,Minion,Earth,0,Elite,Alpha,0,0
Mayor of Milborne,Minion,Earth,0,Elite,Gothic,0,0
Maze Minotaur,Minion,Fire,4,Elite,Alpha,2,3
Meat Hook,Artifact,None,3,Exceptional,Gothic,2,3
Megalurker,Minion,Earth,0,Elite,Gothic,0,0
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Men of Leng,Minion,Air,0,Ordinary,Alpha,0,0
Mephistopheles,Minion,Air,0,Unique,Gothic,0,0
Merlin,Minion,Air,1,Unique,Arthurian Legends,1,2
Merlin's Staff,Artifact,None,0,Unique,Arthurian Legends,0,0
Merlin's Tower,Site,Air,4,Unique,Arthurian Legends,1,6
Mesmer Demon,Minion,Water,2,Ordinary,Gothic,2,2
Mesmerism,Magic,Water,30,Unique,Arthurian Legends,1,47
Mester Stoor Worm,Minion,Water,6,Elite,Arthurian Legends,2,5
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Midland Army,Minion,Earth,0,Unique,Alpha,0,0
Midnight Rogue,Minion,Air,0,Ordinary,Alpha,0,0
Mimic,Minion,Water,7,Exceptional,Gothic,1,8
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Minor Explosion,Magic,Fire,13,Ordinary,Alpha,2,11
Miracle Workers,Minion,Earth,0,Ordinary,Alpha,0,0
Mirage,Site,Fire,2,Elite,Alpha,1,3
Mirror Realm,Site,None,20,Unique,Alpha,1,31
Mismanaged Mortuary,Site,None,37,Elite,Gothic,2,34
Mix Aer,Artifact,None,1,Elite,Alpha,1,2
Mix Aqua,Artifact,None,6,Elite,Alpha,2,5
Mix Ignis,Artifact,None,0,Elite,Alpha,0,0
Mix Terra,Artifact,None,0,Elite,Alpha,0,0
Molten Maar,Site,Fire,12,Exceptional,Gothic,1,16
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monks of Kobalsa,Minion,Earth,0,Ordinary,Gothic,0,0
Monster Hunter,Minion,Earth,0,Exceptional,Alpha,0,0
Monstermorphosis,Magic,Water,0,Exceptional,Gothic,0,0
Monstrous Lion,Minion,Fire,28,Elite,Arthurian Legends,2,22
Moon Clan Werewolf,Minion,Air,0,Exceptional,Alpha,0,0
Moonsong Talagelum,Minion,"Earth, Air",0,Unique,Dragonlord,0,0
Mordric Druids,Minion,Earth,0,Elite,Alpha,0,0
Morgana le Fay,Minion,Fire,27,Unique,Arthurian Legends,1,42
Mortal Soil,Aura,Earth,0,Elite,Gothic,0,0
Mortality,Magic,Air,0,Ordinary,Alpha,0,0
Moss Troll,Minion,Water,0,Ordinary,Gothic,0,0
Mother Nature,Minion,Water,3,Unique,Alpha,1,5
Mount Ussar Sanctuary,Site,Earth,8,Unique,Gothic,1,12
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Mountain Pass,Site,Air,0,Exceptional,Alpha,0,0
Mountain Peaks,Site,Air,31,Exceptional,Gothic,3,19
Mover of Mountains,Minion,Earth,1,Unique,Gothic,1,2
Muck Lampreys,Minion,Water,0,Ordinary,Alpha,0,0
Muddy Pigs,Minion,Water,0,Ordinary,Gothic,0,0
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Mudslide,Site,Water,0,Exceptional,Gothic,0,0
Muirid Fomorians,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Murder of Crows,Magic,Air,0,Ordinary,Gothic,0,0
Myrrh's Trophy Room,Site,None,3,Unique,Gothic,1,5
Màzuj Ifrit,Minion,Fire,0,Elite,Gothic,0,0
Nadir Seed,Artifact,None,0,Elite,Gothic,0,0
Necromancer,Avatar,None,14,,Gothic,1,22
Necronomiconcert,Magic,Air,0,Elite,Gothic,0,0
Necropotence,Magic,Earth,0,Exceptional,Gothic,0,0
Nelly Longarms,Minion,Water,11,Unique,Arthurian Legends,1,17
Nightmare,Minion,Air,0,Elite,Alpha,0,0
Nightwatchmen,Minion,Earth,0,Ordinary,Gothic,0,0
Nimbus Jinn,Minion,Air,0,Elite,Alpha,0,0
No Man's Land,Site,Earth,4,Elite,Gothic,2,3
Noisome Twosome,Minion,Earth,0,Ordinary,Gothic,0,0
Nommo Monitor,Minion,Water,0,Exceptional,Gothic,0,0
Nosferatu,Minion,Air,0,Unique,Gothic,0,0
Novice Necromancer,Minion,Air,0,Ordinary,Gothic,0,0
Noxious Corpse,Minion,Fire,0,Ordinary,Gothic,0,0
Oasis,Site,"Fire, Water",22,Exceptional,Alpha,3,12
Observatory,Site,Air,8,Elite,Alpha,2,6
Occult Ritual,Magic,Air,0,Unique,Alpha,0,0
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Old Mortimer's Den,Site,None,1,Unique,Gothic,1,2
Old Salt Anchorman,Minion,Water,0,Ordinary,Alpha,0,0
Ominous Owl,Minion,Air,0,Ordinary,Arthurian Legends,0,0
One-shot Wizard,Minion,Fire,0,Ordinary,Gothic,0,0
Onslaught,Magic,"Earth, Fire",1,Exceptional,Gothic,1,2
Onyx Core,Artifact,None,4,Unique,Alpha,1,6
Open Grave,Site,Earth,0,Ordinary,Gothic,0,0
Open Mausoleum,Site,Air,0,Ordinary,Gothic,0,0
Ophanim,Minion,Air,2,Elite,Gothic,2,2
Orb of Ba'al Berith,Artifact,None,0,Unique,Alpha,0,0
Order of the Pale Worm,Minion,Air,1,Exceptional,Gothic,1,2
Order of the Sacred Oak,Minion,Water,65,Exceptional,Gothic,3,36
Order of the White Wing,Minion,Earth,16,Exceptional,Gothic,3,9
Orm Infestor,Minion,Water,2,Elite,Gothic,2,2
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Orpheus' Crossing,Site,Air,0,Unique,Gothic,0,0
Outback Strider,Minion,Fire,0,Exceptional,Alpha,0,0
Overbearing Bailiff,Minion,Earth,0,Elite,Arthurian Legends,0,0
Overflow,Magic,Water,18,Ordinary,Gothic,2,12
Overpower,Magic,Earth,0,Ordinary,Alpha,0,0
Pact with the Devil,Magic,Fire,1,Unique,Alpha,1,2
Paladins of Bazia,Minion,Earth,6,Elite,Gothic,2,5
Palliburrie Bats,Minion,Air,1,Ordinary,Alpha,1,2
Panorama Manticore,Minion,Fire,10,Elite,Alpha,2,8
Panpipes of Pnom,Artifact,None,0,Elite,Gothic,0,0
Pathfinder,Avatar,None,8,,Alpha,1,12
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Peace Offering,Minion,Earth,0,Unique,Gothic,0,0
Peacemaker Arbalest,Artifact,None,2,Elite,Gothic,1,3
Peasant Revolt,Magic,Fire,2,Unique,Arthurian Legends,1,3
Pebbled Paths,Site,Earth,33,Exceptional,Arthurian Legends,3,19
Peculiar Port,Site,Water,12,Exceptional,Gothic,2,9
Pendragon Banner,Artifact,None,0,Elite,Arthurian Legends,0,0
Pendragon Legacy,Magic,Earth,2,Unique,Arthurian Legends,1,3
Pendulum of Peril,Artifact,None,1,Unique,Alpha,1,2
Penitent Knight,Minion,Earth,0,Ordinary,Gothic,0,0
Peregrine Apparition,Minion,Air,0,Exceptional,Alpha,0,0
Perilous Bridge,Site,Air,14,Elite,Arthurian Legends,2,11
Persecutor,Avatar,None,2,,Gothic,1,3
Petrosian Cavalry,Minion,Fire,0,Ordinary,Alpha,0,0
Phantasmal Shade,Minion,Air,0,Exceptional,Alpha,0,0
Phantom Steed,Minion,Air,0,Exceptional,Alpha,0,0
Phase Assassin,Minion,Air,10,Exceptional,Alpha,2,6
Philosopher's Stone,Artifact,None,7,Unique,Alpha,1,11
Pied Piper of Hameln,Minion,Water,21,Unique,Gothic,1,33
Pigs of the Sounder,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Pile of Skulls,Artifact,None,0,Exceptional,Gothic,0,0
Pilgrim's Shrine,Site,Earth,3,Elite,Gothic,2,3
Pillar of Zeiros,Site,Earth,16,Unique,Alpha,1,25
Pirate Ship,Minion,Water,0,Ordinary,Alpha,0,0
Pit Vipers,Minion,Fire,0,Ordinary,Alpha,0,0
Pith Imp,Minion,Air,0,Ordinary,Gothic,0,0
Plague Pits,Site,Fire,10,Elite,Gothic,1,14
Plague Rat,Minion,Air,0,Ordinary,Gothic,0,0
Plague of Frogs,Magic,Water,24,Unique,Alpha,1,38
Planar Gate,Site,None,0,Elite,Alpha,0,0
Plate of the Whale,Artifact,None,0,Unique,Gothic,0,0
Plumed Pegasus,Minion,Air,0,Ordinary,Alpha,0,0
Pnakotic Manuscript,Artifact,None,10,Unique,Alpha,1,16
Poison Nova,Magic,Fire,21,Exceptional,Alpha,2,17
Poisoned Well,Site,Fire,11,Exceptional,Arthurian Legends,1,14
Poisonous Dagger,Artifact,None,4,Exceptional,Alpha,2,3
Polar Bears,Minion,Water,0,Ordinary,Alpha,0,0
Polar Explorers,Minion,Water,17,Elite,Alpha,2,14
Pollimorph,Magic,Water,48,Elite,Alpha,2,39
Pond,Site,Water,21,Ordinary,Arthurian Legends,3,12
Pookas,Minion,Fire,5,Exceptional,Arthurian Legends,2,3
Porcupine Pufferfish,Minion,Water,0,Ordinary,Alpha,0,0
Postern Gate,Site,None,0,Elite,Arthurian Legends,0,0
Power of Flight,Magic,Air,5,Ordinary,Arthurian Legends,2,3
Powerwish,Magic,"Earth, Fire",1,Unique,Gothic,1,2
Primordial Spring,Site,None,0,Elite,Alpha,0,0
Pristine Paradise,Site,"Earth, Fire, Water, Air",0,Unique,Alpha,0,0
Profane Revenant,Minion,Fire,3,Ordinary,Gothic,3,2
Psionic Blast,Magic,Air,0,Exceptional,Alpha,0,0
Pudge Butcher,Minion,Earth,29,Exceptional,Alpha,3,16
Puppet Master,Minion,Air,0,Elite,Alpha,0,0
Purgatory,Site,Fire,3,Unique,Gothic,1,5
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Purple Knight,Minion,"Fire, Air",3,Exceptional,Arthurian Legends,3,2
Putrid Presence,Minion,Water,2,Unique,Gothic,1,3
Quagmire,Site,Earth,2,Exceptional,Alpha,2,2
Quarrelsome Kobolds,Minion,Fire,44,Exceptional,Alpha,3,25
Queen Guinevere,Minion,"Earth, Fire, Water, Air",1,Unique,Arthurian Legends,1,2
Queen of Midland,Minion,Earth,0,Unique,Alpha,0,0
Questing Beast,Minion,Water,16,Unique,Arthurian Legends,1,25
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rain of Arrows,Magic,Air,0,Ordinary,Alpha,0,0
Raise Dead,Magic,Air,0,Exceptional,Alpha,0,0
Raise Militia,Magic,Air,0,Ordinary,Gothic,0,0
Rat King,Minion,Earth,0,Elite,Gothic,0,0
Ravenous Werewolf,Minion,Fire,0,Ordinary,Gothic,0,0
Raze,Magic,Fire,4,Exceptional,Gothic,2,3
Realm-Eater,Avatar,None,1,,Gothic,1,2
Rebecks,Minion,Fire,9,Unique,Arthurian Legends,1,14
Recall,Magic,Air,0,Exceptional,Alpha,0,0
Reckless Squire,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Recurring Specter,Minion,Air,0,Elite,Alpha,0,0
Red Desert,Site,Fire,29,Ordinary,Alpha,2,28
Red Rock of Ravannis,Artifact,None,0,Unique,Gothic,0,0
Redbreast Robin,Minion,Fire,1,Ordinary,Arthurian Legends,1,2
Redcap Powries,Minion,Fire,49,Exceptional,Arthurian Legends,3,27
Redmane Hyena,Minion,Fire,25,Exceptional,Gothic,2,17
Regurgitator,Minion,Water,0,Elite,Gothic,0,0
Release the Hounds,Magic,Fire,0,Elite,Gothic,0,0
Relentless Crowd,Minion,Earth,0,Ordinary,Promotional,0,0
Remote Desert,Site,Fire,27,Ordinary,Alpha,2,25
Renatus Trueblood,Minion,Air,9,Elite,Gothic,2,8
Replication,Magic,Water,0,Elite,Alpha,0,0
Rescue,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Rest in Peace,Aura,Earth,0,Elite,Alpha,0,0
Return to Nature,Magic,Water,4,Ordinary,Gothic,2,3
Returned King,Minion,Earth,2,Unique,Gothic,1,3
Revered Revenant,Minion,Earth,0,Ordinary,Gothic,0,0
Rhitta Gawr of Snowdonia,Minion,Earth,0,Unique,Arthurian Legends,0,0
Rhongomyniad,Artifact,None,2,Unique,Arthurian Legends,1,3
Ribble Boggart,Minion,Water,2,Elite,Arthurian Legends,2,2
Riddle Sphinx,Minion,Air,0,Elite,Alpha,0,0
Rift Valley,Site,Earth,14,Elite,Alpha,2,11
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Ring of Morrigan,Artifact,None,47,Unique,Arthurian Legends,1,73
Riptide,Magic,Water,53,Ordinary,Alpha,3,28
River Rapids,Site,Water,43,Elite,Gothic,2,34
River of Blood,Site,Fire,30,Exceptional,Promotional,2,28
River of Flame,Site,Fire,20,Unique,Alpha,1,31
Road to Perdition,Site,Fire,12,Exceptional,Gothic,1,14
Roaming Monster,Minion,Air,0,Ordinary,Alpha,0,0
Rolling Boulder,Artifact,None,12,Exceptional,Alpha,2,8
Root Spider,Minion,Earth,25,Exceptional,Alpha,3,14
Roots of Yggdrasil,Site,None,1,Unique,Alpha,1,2
Rowdy Boys,Minion,Earth,0,Exceptional,Gothic,0,0
Royal Bodyguard,Minion,Earth,9,Elite,Alpha,2,8
Rubble,Site,None,0,Ordinary,Alpha,0,0
Ruby Core,Artifact,None,8,Unique,Alpha,1,12
Ruins,Site,"Fire, Air",37,Exceptional,Alpha,2,27
Ruler of Thul,Minion,Water,29,Unique,Alpha,1,45
Rustic Village,Site,Earth,1,Ordinary,Alpha,1,2
Sacred Scarabs,Minion,Fire,0,Ordinary,Alpha,0,0
Sacred Stag,Minion,Water,48,Elite,Gothic,2,38
Saint of Redemption,Minion,Earth,2,Unique,Gothic,1,3
Saintweald,Site,None,1,Unique,Gothic,1,2
Salmon of Knowledge,Minion,Water,0,Elite,Arthurian Legends,0,0
Salt the Earth,Aura,Fire,4,Unique,Gothic,1,6
Sand Worm,Minion,Fire,0,Ordinary,Alpha,0,0
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Saracen Raiders,Minion,Fire,47,Exceptional,Arthurian Legends,3,27
Saracen Scout,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Satanic Panic,Magic,Fire,0,Unique,Gothic,0,0
Savior,Avatar,None,1,,Gothic,1,2
Sawbones,Minion,Earth,0,Elite,Gothic,0,0
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Scatter,Magic,"Water, Air",7,Exceptional,Gothic,2,6
Scavenging Fiend,Minion,Fire,0,Exceptional,Alpha,0,0
Scent Hounds,Minion,Earth,0,Ordinary,Alpha,0,0
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Scourge Zombies,Minion,Earth,0,Ordinary,Alpha,0,0
Screamer,Minion,Air,7,Ordinary,Gothic,4,3
Screaming Skull,Artifact,None,1,Elite,Alpha,1,2
Sea Raider,Minion,Water,0,Exceptional,Alpha,0,0
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sea Witch,Minion,Water,0,Ordinary,Gothic,0,0
Sea of Ash,Site,None,4,Unique,Gothic,1,6
Search Party,Minion,Earth,0,Ordinary,Gothic,0,0
Searing Truth,Magic,Fire,13,Exceptional,Gothic,2,11
Seasoned Sellsword,Minion,Fire,0,Elite,Alpha,0,0
Second Wind,Magic,Air,1,Ordinary,Gothic,1,2
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Sedge Crabs,Minion,Water,0,Ordinary,Alpha,0,0
Seelie Court,Minion,Water,0,Elite,Arthurian Legends,0,0
Seer,Avatar,None,0,,Alpha,0,0
Seirawan Hydra,Minion,Water,3,Elite,Alpha,1,5
Selfsame Simulacrum,Minion,Water,19,Elite,Alpha,2,16
Sensu of the Fang,Artifact,None,0,Exceptional,Gothic,0,0
Sentinel Trap,Artifact,None,2,Elite,Gothic,2,2
Seraphim,Minion,Water,0,Elite,Gothic,0,0
Serava Townsfolk,Minion,Water,0,Ordinary,Gothic,0,0
Seven-League Boots,Artifact,None,0,Unique,Alpha,0,0
Sewer Rats,Minion,Water,0,Ordinary,Gothic,0,0
Shackled Demon,Minion,Fire,2,Elite,Gothic,2,2
Shallow Grave,Site,Earth,3,Exceptional,Gothic,3,2
Shameless Squire,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Shapeshift,Magic,Water,20,Elite,Arthurian Legends,2,16
Shatter Strike,Magic,Fire,11,Exceptional,Arthurian Legends,2,11
Shellycoat,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Sherwood Huntress,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Shield Maidens,Minion,Earth,6,Exceptional,Alpha,2,5
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Shifting Sands,Site,Fire,11,Exceptional,Alpha,1,14
Shoggoth,Minion,Water,0,Ordinary,Gothic,0,0
Shrike Orchard,Site,Air,0,Elite,Gothic,0,0
Shrine of the Dragonlord,Artifact,None,1,Unique,Dragonlord,1,2
Shrink,Magic,Water,3,Exceptional,Alpha,3,2
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Siege Giant,Minion,Fire,40,Exceptional,Arthurian Legends,3,23
Silence,Aura,Water,4,Elite,Alpha,2,3
Silent Hills,Site,Earth,14,Ordinary,Gothic,3,8
Silver Bullet,Artifact,None,10,Elite,Gothic,2,8
Silver Valkyries,Minion,Earth,0,Elite,Alpha,0,0
Simple Village,Site,Earth,5,Ordinary,Alpha,2,3
Sinister Pond,Site,Water,0,Elite,Gothic,0,0
Sinkhole,Site,None,19,Elite,Alpha,2,19
Sinterfee,Minion,Fire,26,Exceptional,Gothic,2,17
Sir Agravaine,Minion,"Fire, Water",6,Unique,Arthurian Legends,1,9
Sir Balin,Minion,"Fire, Air",3,Unique,Arthurian Legends,1,5
Sir Bedivere,Minion,"Earth, Water",1,Unique,Arthurian Legends,1,2
Sir Bors the Younger,Minion,"Earth, Air",3,Unique,Arthurian Legends,1,5
Sir Gaheris,Minion,"Fire, Water",1,Unique,Arthurian Legends,1,2
