Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Gyre Hippogriffs,Minion,Air,29,Exceptional,Alpha,2,6
Haast Eagle,Minion,Air,1,Exceptional,Alpha,1,1
Hamlet,Site,None,6,Ordinary,Arthurian Legends,3,1
Hamlet's Ablaze!,Aura,Fire,35,Ordinary,Arthurian Legends,3,6
Hand of Glory,Artifact,None,3,Exceptional,Gothic,2,1
Harassing Ruffians,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Harbinger,Avatar,None,7,,Gothic,1,4
Harpyon Urge,Magic,Fire,5,Exceptional,Gothic,2,2
Harvest Festival,Magic,"Earth, Water",0,Exceptional,Gothic,0,0
Hauntless Head,Minion,Air,0,Exceptional,Gothic,0,0
Haystack,Site,Earth,15,Exceptional,Promotional,1,6
Headless Haunt,Minion,Air,38,Exceptional,Alpha,3,7
Hearkening Kraken,Minion,Water,2,Exceptional,Gothic,2,1
Heat Ray,Magic,Fire,5,Ordinary,Alpha,2,2
Heirloom Lost,Site,None,10,Elite,Gothic,2,3
Hellfire,Magic,Fire,6,Elite,Gothic,1,3
Hellhounds,Minion,Fire,0,Ordinary,Gothic,0,0
Hellmouth,Site,Fire,15,Unique,Gothic,1,8
Hellstar,Minion,Fire,3,Unique,Gothic,1,2
Helpful Hob,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Hemogoblet,Artifact,None,0,Elite,Gothic,0,0
Hemogoblin,Minion,Fire,6,Elite,Gothic,2,2
Hemogolem,Artifact,None,0,Elite,Gothic,0,0
Heretics of Seth,Minion,Water,0,Exceptional,Gothic,0,0
Highland Clansmen,Minion,Air,0,Ordinary,Alpha,0,0
Highland Falconer,Minion,Air,6,Elite,Alpha,2,2
Highland Princess,Minion,Air,41,Unique,Alpha,1,22
Hillock Basilisk,Minion,Fire,33,Exceptional,Alpha,2,9
Hillside Chapel,Site,Earth,6,Ordinary,Gothic,2,2
Hollow One,Minion,Air,0,Exceptional,Gothic,0,0
Holy Ground,Site,Earth,10,Exceptional,Alpha,1,4
Holy Nova,Magic,Earth,11,Exceptional,Gothic,2,3
Holy Warrior,Minion,Earth,8,Ordinary,Gothic,3,2
Holy Water,Artifact,None,2,Exceptional,Gothic,2,1
Homecoming,Magic,Earth,2,Elite,Gothic,1,1
Horn of Caerleon,Artifact,None,0,Elite,Arthurian Legends,0,0
Horns of Behemoth,Site,Fire,24,Unique,Gothic,1,13
Horrible Hybrids,Minion,Water,0,Ordinary,Gothic,0,0
Hotwheel,Minion,Fire,36,Exceptional,Gothic,2,8
Hounds of Ondaros,Minion,Air,51,Elite,Alpha,2,14
House Arn Bannerman,Minion,Earth,13,Exceptional,Alpha,3,3
Howl from Beyond,Magic,Water,0,Unique,Gothic,0,0
Humble Village,Site,Earth,16,Ordinary,Alpha,2,4
Hunter's Lodge,Site,Earth,11,Ordinary,Arthurian Legends,2,3
Hunting Party,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Hyperparasite,Minion,Water,15,Elite,Gothic,2,5
Hyter Sprites,Minion,Air,0,Ordinary,Arthurian Legends,0,0
I Am Colossus!,Artifact,None,2,Unique,Gothic,1,1
Ice Lance,Magic,Water,5,Ordinary,Alpha,2,1
Ice Shards,Magic,Water,4,Ordinary,Gothic,2,1
Iceberg,Site,Water,6,Exceptional,Alpha,2,2
Ignis Rex,Minion,Fire,3,Unique,Dragonlord,1,2
Ignited,Minion,Fire,19,Ordinary,Gothic,3,3
Immolation,Magic,Fire,18,Unique,Alpha,1,10
Impenetrable Copse,Site,Earth,13,Exceptional,Arthurian Legends,2,4
Imperial Road,Site,None,4,Elite,Alpha,1,2
Imposter,Avatar,None,15,,Gothic,1,8
Incinerate,Magic,Fire,0,Ordinary,Alpha,0,0
Infernal Legion,Minion,Fire,45,Elite,Alpha,2,13
Infiltrate,Magic,Fire,109,Elite,Alpha,2,33
Infusion Factory,Site,None,0,Elite,Gothic,0,0
Innsmouth Dock,Site,Water,25,Unique,Gothic,1,13
Instigator Imp,Minion,Water,2,Ordinary,Gothic,2,1
Interrogator,Avatar,None,6,,Gothic,1,3
Into the Abyss,Magic,Water,34,Elite,Gothic,1,13
Intrepid Hero,Minion,Earth,4,Exceptional,Gothic,2,1
Invasion,Aura,Fire,3,Elite,Arthurian Legends,2,1
Invigorate,Magic,"Earth, Water",0,Exceptional,Gothic,0,0
Iron Maiden,Artifact,None,0,Elite,Gothic,0,0
Iron Man Talus,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Iron Shackles,Artifact,None,4,Exceptional,Alpha,2,1
Ironclad,Avatar,None,3,,Gothic,1,2
Island Leviathan,Site,Water,23,Elite,Alpha,2,7
Jack the Ripper,Minion,Air,14,Unique,Gothic,1,7
Jihad,Aura,Fire,48,Unique,Alpha,1,25
Joust!,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Joyous Garde,Site,"Fire, Water, Air",30,Unique,Arthurian Legends,1,16
Just a Rock,Artifact,None,0,Ordinary,Arthurian Legends,0,0
Kairos the Archivist,Artifact,None,0,Unique,Dragonlord,0,0
Karkemish Chimera,Minion,Fire,0,Elite,Alpha,0,0
Keening Banshee,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Kelp Cavern,Site,Water,42,Elite,Arthurian Legends,2,13
Kettletop Leprechaun,Minion,Earth,87,Ordinary,Arthurian Legends,3,13
Key to the City,Artifact,None,20,Unique,Gothic,1,11
Khamaseen Mummy,Minion,Fire,0,Exceptional,Gothic,0,0
King Arthur,Minion,"Earth, Fire, Water, Air",7,Unique,Arthurian Legends,1,4
King of the Realm,Minion,Earth,5,Unique,Alpha,1,3
King's Council,Magic,Air,3,Elite,Arthurian Legends,2,1
Kingdom of Agartha,Site,Earth,3,Unique,Alpha,1,2
Kingswood Poachers,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Kiss of Death,Magic,Air,19,Exceptional,Gothic,2,5
Kiss of Judas,Magic,Water,5,Unique,Gothic,1,3
Kissers of Wounds,Minion,Earth,1,Exceptional,Gothic,1,1
Kite Archer,Minion,Air,2,Exceptional,Alpha,2,1
Knighthood,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Kor Crematory,Site,Fire,28,Unique,Gothic,1,15
Koschei's Egg,Artifact,None,0,Unique,Gothic,0,0
Kythera Mechanism,Artifact,None,5,Unique,Alpha,1,3
Lacuna Entity,Minion,Water,88,Elite,Gothic,2,24
Lady Iseult,Minion,Earth,18,Unique,Arthurian Legends,1,10
Lake Afanc,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Lance,Artifact,None,0,,Arthurian Legends,0,0
Land Deed,Artifact,None,5,Elite,Alpha,2,2
Land Surveyor,Minion,Earth,50,Ordinary,Alpha,3,8
Landmass,Magic,Earth,41,Ordinary,Gothic,3,7
Lash,Magic,Fire,1,Ordinary,Gothic,1,1
Lava Flow,Magic,Fire,13,Exceptional,Arthurian Legends,2,4
Lava Salamander,Minion,Fire,0,Exceptional,Alpha,0,0
Leadworks,Site,Fire,24,Ordinary,Gothic,1,9
Leap Attack,Magic,Fire,11,Exceptional,Alpha,2,3
Led Astray,Magic,Water,7,Ordinary,Arthurian Legends,2,2
Legion of Gall,Minion,Air,46,Elite,Gothic,2,14
Lesser Blood Demon,Minion,Fire,5,Ordinary,Gothic,2,1
Leyline Henge,Site,None,0,Ordinary,Arthurian Legends,0,0
Lifewish,Magic,"Earth, Water",0,Unique,Gothic,0,0
Lighthouse,Site,"Water, Air",144,Exceptional,Alpha,3,27
Lightning Bolt,Magic,Air,61,Ordinary,Alpha,2,16
Lilith,Minion,Water,43,Unique,Gothic,1,23
Locusts of Illyria,Minion,Fire,0,Unique,Gothic,0,0
Lone Tower,Site,Air,130,Ordinary,Alpha,1,55
Lookout,Site,Air,9,Ordinary,Arthurian Legends,2,2
Lord of Destruction,Minion,Fire,19,Elite,Gothic,2,6
Lord of Fear,Minion,Air,6,Elite,Gothic,2,2
Lord of Greed,Minion,Earth,8,Elite,Gothic,1,3
Lord of Lies,Minion,Water,110,Elite,Gothic,2,30
Lord of Unland,Minion,Water,20,Unique,Alpha,1,11
Lord of the Void,Minion,Air,2,Unique,Alpha,1,1
Love Potion,Artifact,None,1,Elite,Arthurian Legends,1,1
Lucid Dreamers,Minion,Water,7,Elite,Gothic,2,2
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Lugbog Cat,Minion,Water,172,Exceptional,Arthurian Legends,3,31
Lumbering Giant,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Lure,Magic,Water,2,Ordinary,Gothic,1,1
Mad Dash,Magic,Fire,5,Ordinary,Alpha,1,2
Maddening Bells,Artifact,None,5,Elite,Alpha,2,2
Maelstrom,Site,Water,23,Unique,Alpha,1,12
Maelström,Site,Water,0,Unique,Alpha,0,0
Mage Slayer,Minion,Earth,0,Ordinary,Alpha,0,0
Magellan Globe,Artifact,None,3,Elite,Alpha,2,1
Magic Missiles,Magic,Air,26,Ordinary,Arthurian Legends,2,7
Magician,Avatar,None,3,,Gothic,1,2
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
"Maiden, Mother, Crone",Minion,Water,41,Unique,Gothic,1,22
Major City,Site,None,0,Elite,Arthurian Legends,0,0
Major Explosion,Magic,Fire,25,Elite,Alpha,2,8
Makeshift Barricade,Artifact,None,7,Ordinary,Gothic,4,1
Malakhim,Minion,Earth,2,Elite,Gothic,2,1
Mandrake Jars,Artifact,None,0,Exceptional,Gothic,0,0
Marine Voyage,Magic,Water,0,Exceptional,Alpha,0,0
Mariner's Curse,Aura,Water,21,Exceptional,Alpha,2,6
Martyrs of Tomorrow,Minion,Fire,1,Ordinary,Gothic,1,1
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Master Necromancer,Minion,Air,16,Elite,Gothic,2,4
Master Tracker,Minion,Earth,0,Elite,Alpha,0,0
Mayor of Milborne,Minion,Earth,5,Elite,Gothic,2,2
Maze Minotaur,Minion,Fire,4,Elite,Alpha,2,1
Meat Hook,Artifact,None,19,Exceptional,Gothic,2,6
Megalurker,Minion,Earth,0,Elite,Gothic,0,0
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Men of Leng,Minion,Air,6,Ordinary,Alpha,3,1
Mephistopheles,Minion,Air,2,Unique,Gothic,1,1
Merlin,Minion,Air,6,Unique,Arthurian Legends,1,3
Merlin's Staff,Artifact,None,1,Unique,Arthurian Legends,1,1
Merlin's Tower,Site,Air,15,Unique,Arthurian Legends,1,8
Mesmer Demon,Minion,Water,2,Ordinary,Gothic,2,1
Mesmerism,Magic,Water,61,Unique,Arthurian Legends,1,32
Mester Stoor Worm,Minion,Water,17,Elite,Arthurian Legends,2,5
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Midland Army,Minion,Earth,2,Unique,Alpha,1,1
Midnight Rogue,Minion,Air,2,Ordinary,Alpha,2,1
Mimic,Minion,Water,20,Exceptional,Gothic,1,7
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Minor Explosion,Magic,Fire,35,Ordinary,Alpha,2,9
Miracle Workers,Minion,Earth,0,Ordinary,Alpha,0,0
Mirage,Site,Fire,9,Elite,Alpha,1,4
Mirror Realm,Site,None,57,Unique,Alpha,1,30
Mismanaged Mortuary,Site,None,78,Elite,Gothic,2,24
Mix Aer,Artifact,None,16,Elite,Alpha,2,5
Mix Aqua,Artifact,None,11,Elite,Alpha,2,3
Mix Ignis,Artifact,None,9,Elite,Alpha,2,3
Mix Terra,Artifact,None,0,Elite,Alpha,0,0
Molten Maar,Site,Fire,42,Exceptional,Gothic,2,14
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monks of Kobalsa,Minion,Earth,0,Ordinary,Gothic,0,0
Monster Hunter,Minion,Earth,2,Exceptional,Alpha,1,1
Monstermorphosis,Magic,Water,1,Exceptional,Gothic,1,1
Monstrous Lion,Minion,Fire,75,Elite,Arthurian Legends,2,21
Moon Clan Werewolf,Minion,Air,0,Exceptional,Alpha,0,0
Moonsong Talagelum,Minion,"Earth, Air",1,Unique,Dragonlord,1,1
Mordric Druids,Minion,Earth,4,Elite,Alpha,2,1
Morgana le Fay,Minion,Fire,77,Unique,Arthurian Legends,1,41
Mortal Soil,Aura,Earth,0,Elite,Gothic,0,0
Mortality,Magic,Air,1,Ordinary,Alpha,1,1
Moss Troll,Minion,Water,0,Ordinary,Gothic,0,0
Mother Nature,Minion,Water,4,Unique,Alpha,1,2
Mount Ussar Sanctuary,Site,Earth,25,Unique,Gothic,1,13
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Mountain Pass,Site,Air,7,Exceptional,Alpha,2,2
Mountain Peaks,Site,Air,115,Exceptional,Gothic,2,26
Mover of Mountains,Minion,Earth,4,Unique,Gothic,1,2
Muck Lampreys,Minion,Water,4,Ordinary,Alpha,4,1
Muddy Pigs,Minion,Water,4,Ordinary,Gothic,4,1
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Mudslide,Site,Water,0,Exceptional,Gothic,0,0
Muirid Fomorians,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Murder of Crows,Magic,Air,15,Ordinary,Gothic,1,6
Myrrh's Trophy Room,Site,None,10,Unique,Gothic,1,5
Màzuj Ifrit,Minion,Fire,0,Elite,Gothic,0,0
Nadir Seed,Artifact,None,2,Elite,Gothic,2,1
Necromancer,Avatar,None,30,,Gothic,1,16
Necronomiconcert,Magic,Air,8,Elite,Gothic,2,3
Necropotence,Magic,Earth,3,Exceptional,Gothic,2,1
Nelly Longarms,Minion,Water,27,Unique,Arthurian Legends,1,14
Nightmare,Minion,Air,7,Elite,Alpha,2,2
Nightwatchmen,Minion,Earth,0,Ordinary,Gothic,0,0
Nimbus Jinn,Minion,Air,9,Elite,Alpha,2,3
No Man's Land,Site,Earth,9,Elite,Gothic,2,3
Noisome Twosome,Minion,Earth,7,Ordinary,Gothic,4,1
Nommo Monitor,Minion,Water,5,Exceptional,Gothic,2,1
Nosferatu,Minion,Air,6,Unique,Gothic,1,3
Novice Necromancer,Minion,Air,13,Ordinary,Gothic,3,2
Noxious Corpse,Minion,Fire,0,Ordinary,Gothic,0,0
Oasis,Site,"Fire, Water",51,Exceptional,Alpha,3,10
Observatory,Site,Air,29,Elite,Alpha,2,9
Occult Ritual,Magic,Air,0,Unique,Alpha,0,0
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Old Mortimer's Den,Site,None,2,Unique,Gothic,1,1
Old Salt Anchorman,Minion,Water,5,Ordinary,Alpha,2,1
Ominous Owl,Minion,Air,0,Ordinary,Arthurian Legends,0,0
One-shot Wizard,Minion,Fire,4,Ordinary,Gothic,2,1
Onslaught,Magic,"Earth, Fire",6,Exceptional,Gothic,1,3
Onyx Core,Artifact,None,18,Unique,Alpha,1,10
Open Grave,Site,Earth,12,Ordinary,Gothic,3,2
Open Mausoleum,Site,Air,10,Ordinary,Gothic,3,2
Ophanim,Minion,Air,12,Elite,Gothic,2,4
Orb of Ba'al Berith,Artifact,None,1,Unique,Alpha,1,1
Order of the Pale Worm,Minion,Air,12,Exceptional,Gothic,2,3
Order of the Sacred Oak,Minion,Water,129,Exceptional,Gothic,3,24
Order of the White Wing,Minion,Earth,38,Exceptional,Gothic,3,7
Orm Infestor,Minion,Water,14,Elite,Gothic,2,4
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Orpheus' Crossing,Site,Air,5,Unique,Gothic,1,3
Outback Strider,Minion,Fire,0,Exceptional,Alpha,0,0
Overbearing Bailiff,Minion,Earth,0,Elite,Arthurian Legends,0,0
Overflow,Magic,Water,47,Ordinary,Gothic,2,11
Overpower,Magic,Earth,0,Ordinary,Alpha,0,0
Pact with the Devil,Magic,Fire,11,Unique,Alpha,1,6
Paladins of Bazia,Minion,Earth,15,Elite,Gothic,2,4
Palliburrie Bats,Minion,Air,5,Ordinary,Alpha,2,1
Panorama Manticore,Minion,Fire,23,Elite,Alpha,2,7
Panpipes of Pnom,Artifact,None,4,Elite,Gothic,2,1
Pathfinder,Avatar,None,16,,Alpha,1,8
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Peace Offering,Minion,Earth,0,Unique,Gothic,0,0
Peacemaker Arbalest,Artifact,None,6,Elite,Gothic,1,3
Peasant Revolt,Magic,Fire,7,Unique,Arthurian Legends,1,4
Pebbled Paths,Site,Earth,76,Exceptional,Arthurian Legends,3,15
Peculiar Port,Site,Water,22,Exceptional,Gothic,2,6
Pendragon Banner,Artifact,None,1,Elite,Arthurian Legends,1,1
Pendragon Legacy,Magic,Earth,8,Unique,Arthurian Legends,1,4
Pendulum of Peril,Artifact,None,1,Unique,Alpha,1,1
Penitent Knight,Minion,Earth,0,Ordinary,Gothic,0,0
Peregrine Apparition,Minion,Air,0,Exceptional,Alpha,0,0
Perilous Bridge,Site,Air,55,Elite,Arthurian Legends,2,15
Persecutor,Avatar,None,5,,Gothic,1,3
Petrosian Cavalry,Minion,Fire,15,Ordinary,Alpha,2,3
Phantasmal Shade,Minion,Air,0,Exceptional,Alpha,0,0
Phantom Steed,Minion,Air,2,Exceptional,Alpha,2,1
Phase Assassin,Minion,Air,31,Exceptional,Alpha,3,6
Philosopher's Stone,Artifact,None,21,Unique,Alpha,1,11
Pied Piper of Hameln,Minion,Water,44,Unique,Gothic,1,23
Pigs of the Sounder,Minion,Earth,3,Exceptional,Arthurian Legends,3,1
Pile of Skulls,Artifact,None,1,Exceptional,Gothic,1,1
Pilgrim's Shrine,Site,Earth,7,Elite,Gothic,2,2
Pillar of Zeiros,Site,Earth,46,Unique,Alpha,1,24
Pirate Ship,Minion,Water,1,Ordinary,Alpha,1,1
Pit Vipers,Minion,Fire,9,Ordinary,Alpha,3,2
Pith Imp,Minion,Air,6,Ordinary,Gothic,3,1
Plague Pits,Site,Fire,29,Elite,Gothic,1,13
Plague Rat,Minion,Air,4,Ordinary,Gothic,4,1
Plague of Frogs,Magic,Water,48,Unique,Alpha,1,25
Planar Gate,Site,None,0,Elite,Alpha,0,0
Plate of the Whale,Artifact,None,5,Unique,Gothic,1,3
Plumed Pegasus,Minion,Air,1,Ordinary,Alpha,1,1
Pnakotic Manuscript,Artifact,None,24,Unique,Alpha,1,13
Poison Nova,Magic,Fire,87,Exceptional,Alpha,2,23
Poisoned Well,Site,Fire,62,Exceptional,Arthurian Legends,2,18
Poisonous Dagger,Artifact,None,14,Exceptional,Alpha,2,5
Polar Bears,Minion,Water,4,Ordinary,Alpha,4,1
Polar Explorers,Minion,Water,37,Elite,Alpha,2,11
Pollimorph,Magic,Water,103,Elite,Alpha,2,29
Pond,Site,Water,67,Ordinary,Arthurian Legends,3,12
Pookas,Minion,Fire,11,Exceptional,Arthurian Legends,3,2
Porcupine Pufferfish,Minion,Water,9,Ordinary,Alpha,2,2
Postern Gate,Site,None,0,Elite,Arthurian Legends,0,0
Power of Flight,Magic,Air,5,Ordinary,Arthurian Legends,2,1
Powerwish,Magic,"Earth, Fire",5,Unique,Gothic,1,3
Primordial Spring,Site,None,0,Elite,Alpha,0,0
Pristine Paradise,Site,"Earth, Fire, Water, Air",6,Unique,Alpha,1,3
Profane Revenant,Minion,Fire,10,Ordinary,Gothic,3,2
Psionic Blast,Magic,Air,0,Exceptional,Alpha,0,0
Pudge Butcher,Minion,Earth,78,Exceptional,Alpha,3,16
Puppet Master,Minion,Air,0,Elite,Alpha,0,0
Purgatory,Site,Fire,12,Unique,Gothic,1,6
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Purple Knight,Minion,"Fire, Air",5,Exceptional,Arthurian Legends,2,1
Putrid Presence,Minion,Water,7,Unique,Gothic,1,4
Quagmire,Site,Earth,13,Exceptional,Alpha,2,3
Quarrelsome Kobolds,Minion,Fire,100,Exceptional,Alpha,3,19
Queen Guinevere,Minion,"Earth, Fire, Water, Air",7,Unique,Arthurian Legends,1,4
Queen of Midland,Minion,Earth,2,Unique,Alpha,1,1
Questing Beast,Minion,Water,39,Unique,Arthurian Legends,1,21
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rain of Arrows,Magic,Air,1,Ordinary,Alpha,1,1
Raise Dead,Magic,Air,5,Exceptional,Alpha,2,1
Raise Militia,Magic,Air,7,Ordinary,Gothic,2,2
Rat King,Minion,Earth,0,Elite,Gothic,0,0
Ravenous Werewolf,Minion,Fire,0,Ordinary,Gothic,0,0
Raze,Magic,Fire,19,Exceptional,Gothic,2,4
Realm-Eater,Avatar,None,1,,Gothic,1,1
Rebecks,Minion,Fire,14,Unique,Arthurian Legends,1,7
Recall,Magic,Air,0,Exceptional,Alpha,0,0
Reckless Squire,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Recurring Specter,Minion,Air,0,Elite,Alpha,0,0
Red Desert,Site,Fire,70,Ordinary,Alpha,2,20
Red Rock of Ravannis,Artifact,None,0,Unique,Gothic,0,0
Redbreast Robin,Minion,Fire,1,Ordinary,Arthurian Legends,1,1
Redcap Powries,Minion,Fire,128,Exceptional,Arthurian Legends,3,23
Redmane Hyena,Minion,Fire,46,Exceptional,Gothic,2,10
Regurgitator,Minion,Water,2,Elite,Gothic,2,1
Release the Hounds,Magic,Fire,1,Elite,Gothic,1,1
Relentless Crowd,Minion,Earth,0,Ordinary,Promotional,0,0
Remote Desert,Site,Fire,72,Ordinary,Alpha,2,20
Renatus Trueblood,Minion,Air,42,Elite,Gothic,2,13
Replication,Magic,Water,0,Elite,Alpha,0,0
Rescue,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Rest in Peace,Aura,Earth,3,Elite,Alpha,2,1
Return to Nature,Magic,Water,9,Ordinary,Gothic,2,3
Returned King,Minion,Earth,10,Unique,Gothic,1,5
Revered Revenant,Minion,Earth,8,Ordinary,Gothic,3,2
Rhitta Gawr of Snowdonia,Minion,Earth,5,Unique,Arthurian Legends,1,3
Rhongomyniad,Artifact,None,8,Unique,Arthurian Legends,1,4
Ribble Boggart,Minion,Water,4,Elite,Arthurian Legends,2,1
Riddle Sphinx,Minion,Air,1,Elite,Alpha,1,1
Rift Valley,Site,Earth,44,Elite,Alpha,2,13
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Ring of Morrigan,Artifact,None,110,Unique,Arthurian Legends,1,58
Riptide,Magic,Water,98,Ordinary,Alpha,3,20
River Rapids,Site,Water,79,Elite,Gothic,2,22
River of Blood,Site,Fire,91,Exceptional,Promotional,2,24
River of Flame,Site,Fire,46,Unique,Alpha,1,24
Road to Perdition,Site,Fire,29,Exceptional,Gothic,1,11
Roaming Monster,Minion,Air,0,Ordinary,Alpha,0,0
Rolling Boulder,Artifact,None,27,Exceptional,Alpha,2,6
Root Spider,Minion,Earth,74,Exceptional,Alpha,2,16
Roots of Yggdrasil,Site,None,3,Unique,Alpha,1,2
Rowdy Boys,Minion,Earth,0,Exceptional,Gothic,0,0
Royal Bodyguard,Minion,Earth,31,Elite,Alpha,2,10
Rubble,Site,None,0,Ordinary,Alpha,0,0
Ruby Core,Artifact,None,24,Unique,Alpha,1,13
Ruins,Site,"Fire, Air",130,Exceptional,Alpha,2,29
Ruler of Thul,Minion,Water,65,Unique,Alpha,1,34
Rustic Village,Site,Earth,19,Ordinary,Alpha,2,5
Sacred Scarabs,Minion,Fire,18,Ordinary,Alpha,3,4
Sacred Stag,Minion,Water,93,Elite,Gothic,2,25
Saint of Redemption,Minion,Earth,6,Unique,Gothic,1,3
Saintweald,Site,None,3,Unique,Gothic,1,2
Salmon of Knowledge,Minion,Water,3,Elite,Arthurian Legends,2,1
Salt the Earth,Aura,Fire,14,Unique,Gothic,1,7
Sand Worm,Minion,Fire,0,Ordinary,Alpha,0,0
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Saracen Raiders,Minion,Fire,127,Exceptional,Arthurian Legends,3,25
Saracen Scout,Minion,Fire,2,Ordinary,Arthurian Legends,2,1
Satanic Panic,Magic,Fire,1,Unique,Gothic,1,1
Savior,Avatar,None,10,,Gothic,1,5
Sawbones,Minion,Earth,1,Elite,Gothic,1,1
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Scatter,Magic,"Water, Air",14,Exceptional,Gothic,2,4
Scavenging Fiend,Minion,Fire,3,Exceptional,Alpha,3,1
Scent Hounds,Minion,Earth,0,Ordinary,Alpha,0,0
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Scourge Zombies,Minion,Earth,2,Ordinary,Alpha,2,1
Screamer,Minion,Air,15,Ordinary,Gothic,3,3
Screaming Skull,Artifact,None,9,Elite,Alpha,2,3
Sea Raider,Minion,Water,0,Exceptional,Alpha,0,0
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sea Witch,Minion,Water,5,Ordinary,Gothic,2,1
Sea of Ash,Site,None,16,Unique,Gothic,1,8
Search Party,Minion,Earth,0,Ordinary,Gothic,0,0
Searing Truth,Magic,Fire,58,Exceptional,Gothic,2,16
Seasoned Sellsword,Minion,Fire,0,Elite,Alpha,0,0
Second Wind,Magic,Air,1,Ordinary,Gothic,1,1
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Sedge Crabs,Minion,Water,8,Ordinary,Alpha,4,1
Seelie Court,Minion,Water,0,Elite,Arthurian Legends,0,0
Seer,Avatar,None,1,,Alpha,1,1
Seirawan Hydra,Minion,Water,13,Elite,Alpha,1,5
Selfsame Simulacrum,Minion,Water,36,Elite,Alpha,2,10
Sensu of the Fang,Artifact,None,0,Exceptional,Gothic,0,0
Sentinel Trap,Artifact,None,6,Elite,Gothic,2,2
Seraphim,Minion,Water,0,Elite,Gothic,0,0
Serava Townsfolk,Minion,Water,0,Ordinary,Gothic,0,0
Seven-League Boots,Artifact,None,4,Unique,Alpha,1,2
Sewer Rats,Minion,Water,4,Ordinary,Gothic,4,1
Shackled Demon,Minion,Fire,5,Elite,Gothic,2,2
Shallow Grave,Site,Earth,12,Exceptional,Gothic,3,2
Shameless Squire,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Shapeshift,Magic,Water,46,Elite,Arthurian Legends,2,13
Shatter Strike,Magic,Fire,28,Exceptional,Arthurian Legends,2,9
Shellycoat,Minion,Water,4,Ordinary,Arthurian Legends,4,1
Sherwood Huntress,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Shield Maidens,Minion,Earth,40,Exceptional,Alpha,2,8
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Shifting Sands,Site,Fire,24,Exceptional,Alpha,1,10
Shoggoth,Minion,Water,1,Ordinary,Gothic,1,1
Shrike Orchard,Site,Air,3,Elite,Gothic,2,1
Shrine of the Dragonlord,Artifact,None,16,Unique,Dragonlord,1,8
Shrink,Magic,Water,9,Exceptional,Alpha,2,2
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Siege Giant,Minion,Fire,77,Exceptional,Arthurian Legends,3,15
Silence,Aura,Water,12,Elite,Alpha,2,3
Silent Hills,Site,Earth,19,Ordinary,Gothic,2,4
Silver Bullet,Artifact,None,50,Elite,Gothic,2,14
Silver Valkyries,Minion,Earth,2,Elite,Alpha,2,1
Simple Village,Site,Earth,26,Ordinary,Alpha,2,6
Sinister Pond,Site,Water,1,Elite,Gothic,1,1
Sinkhole,Site,None,56,Elite,Alpha,2,19
Sinterfee,Minion,Fire,76,Exceptional,Gothic,3,16
Sir Agravaine,Minion,"Fire, Water",14,Unique,Arthurian Legends,1,7
Sir Balin,Minion,"Fire, Air",8,Unique,Arthurian Legends,1,4
Sir Bedivere,Minion,"Earth, Water",4,Unique,Arthurian Legends,1,2
Sir Bors the Younger,Minion,"Earth, Air",20,Unique,Arthurian Legends,1,11
Sir Gaheris,Minion,"Fire, Water",5,Unique,Arthurian Legends,1,3
